buyer_id,signup_date,region,acquisition_channel,customer_type,loyalty_tier
B000528,2025-02-28,Midwest,organic,consumer,Gold
B000529,2024-01-31,South,paid_search,consumer,Bronze
B000530,2024-01-22,Northeast,paid_search,consumer,Gold
B000531,2024-05-18,Central,referral,consumer,Gold
B000532,2025-02-08,South,paid_search,consumer,Bronze
B000533,2024-01-20,West,organic,enthusiast,Bronze
B000534,2024-10-21,South,organic,consumer,Silver
B000535,2023-12-16,Central,social,small_business,Silver
B000536,2025-01-06,South,organic,consumer,Bronze
B000537,2023-09-22,South,social,consumer,Gold
B000538,2025-06-08,West,social,consumer,Gold
B000539,2023-10-23,South,direct,consumer,Platinum
B000540,2024-02-27,South,affiliate,consumer,Bronze
B000541,2024-02-08,Central,organic,consumer,Bronze
B000542,2025-09-27,Midwest,paid_search,small_business,Bronze
B000543,2023-10-21,West,referral,small_business,Bronze
B000544,2024-09-27,Midwest,paid_search,consumer,Bronze
B000545,2025-02-21,West,direct,consumer,Bronze
B000546,2024-12-15,West,social,consumer,Silver
B000547,2025-05-13,Midwest,organic,consumer,Bronze
B000548,2025-09-02,South,organic,consumer,Bronze
B000549,2024-08-25,Northeast,direct,small_business,Silver
B000550,2025-09-24,Midwest,email,small_business,Silver
B000551,2024-06-18,West,direct,consumer,Gold
B000552,2026-02-13,South,paid_search,consumer,Silver
B000553,2024-12-04,Northeast,referral,consumer,Bronze
B000554,2025-07-03,South,organic,consumer,Silver
B000555,2025-11-06,Midwest,paid_search,consumer,Silver
B000556,2025-08-23,West,referral,consumer,Bronze
B000557,2025-10-15,Northeast,email,consumer,Bronze
B000558,2025-01-02,Midwest,paid_search,consumer,Gold
B000559,2023-10-12,West,social,consumer,Bronze
B000560,2024-11-24,Central,organic,consumer,Bronze
B000561,2024-02-14,Northeast,paid_search,consumer,Bronze
B000562,2025-11-19,Central,organic,enthusiast,Gold
B000563,2024-04-05,Midwest,direct,enthusiast,Silver
B000564,2024-03-28,West,organic,consumer,Platinum
B000565,2024-04-16,Northeast,affiliate,consumer,Gold
B000566,2025-04-09,Midwest,paid_search,consumer,Silver
B000567,2025-02-03,Midwest,social,enthusiast,Bronze
B000568,2024-09-15,South,paid_search,consumer,Bronze
B000569,2024-05-16,South,paid_search,consumer,Gold
B000570,2023-10-17,Midwest,social,consumer,Platinum
B000571,2023-09-09,Midwest,affiliate,consumer,Gold
B000572,2024-08-07,Northeast,email,consumer,Platinum
B000573,2025-12-22,South,paid_search,consumer,Silver
B000574,2024-12-22,South,social,consumer,Silver
B000575,2025-11-23,Central,direct,consumer,Silver
B000576,2023-12-04,Central,paid_search,consumer,Bronze
B000577,2023-11-26,South,direct,small_business,Bronze
B000578,2025-09-29,Northeast,email,consumer,Bronze
B000579,2023-12-09,South,direct,consumer,Bronze
B000580,2023-10-20,South,social,consumer,Bronze
B000581,2024-09-04,West,referral,consumer,Bronze
B000582,2025-12-21,Midwest,social,consumer,Silver
B000583,2025-05-21,Northeast,social,consumer,Silver
B000584,2023-12-02,Northeast,email,consumer,Silver
B000585,2025-10-02,South,paid_search,consumer,Silver
B000586,2025-10-08,West,referral,consumer,Bronze
B000587,2025-08-30,Midwest,social,consumer,Bronze
B000588,2025-12-01,Midwest,organic,consumer,Silver
B000589,2024-04-08,South,affiliate,consumer,Bronze
B000590,2026-02-09,Central,referral,consumer,Silver
B000591,2024-06-20,South,social,small_business,Silver
B000592,2025-09-01,West,direct,consumer,Bronze
B000593,2025-02-10,Central,paid_search,consumer,Gold
B000594,2025-08-11,South,direct,small_business,Bronze
B000595,2025-03-26,Central,affiliate,consumer,Silver
B000596,2025-04-09,South,referral,consumer,Gold
B000597,2025-03-16,Midwest,paid_search,consumer,Silver
B000598,2025-08-11,Northeast,paid_search,enthusiast,Silver
B000599,2025-07-05,South,direct,consumer,Silver
B000600,2024-01-03,South,organic,enthusiast,Bronze
B000601,2025-09-22,Northeast,paid_search,small_business,Silver
B000602,2025-01-02,Northeast,referral,small_business,Silver
B000603,2024-06-22,South,referral,consumer,Bronze
B000604,2024-12-13,Midwest,direct,consumer,Bronze
B000605,2026-01-28,South,referral,consumer,Gold
B000606,2025-09-29,South,email,consumer,Bronze
B000607,2024-10-27,Central,social,consumer,Gold
B000608,2025-08-15,Central,affiliate,consumer,Bronze
B000609,2024-08-18,Northeast,direct,consumer,Bronze
B000610,2025-05-18,South,referral,consumer,Silver
B000611,2025-04-06,Midwest,organic,consumer,Silver
B000612,2024-04-17,West,paid_search,consumer,Silver
B000613,2024-05-02,South,social,consumer,Bronze
B000614,2023-10-28,West,referral,consumer,Silver
B000615,2024-01-08,Northeast,social,consumer,Silver
B000616,2024-10-01,South,referral,consumer,Bronze
B000617,2024-11-10,West,direct,consumer,Silver
B000618,2024-01-31,Midwest,paid_search,consumer,Bronze
B000619,2024-09-15,West,affiliate,small_business,Bronze
B000620,2025-03-05,Northeast,social,consumer,Bronze
B000621,2024-04-01,Northeast,organic,consumer,Bronze
B000622,2024-07-06,Northeast,social,enthusiast,Gold
B000623,2024-08-02,Northeast,social,consumer,Platinum
B000624,2024-12-05,Northeast,direct,consumer,Bronze
B000625,2024-08-01,Midwest,social,enthusiast,Bronze
B000626,2025-07-03,Midwest,organic,small_business,Platinum
B000627,2024-06-26,Midwest,social,consumer,Bronze
B000628,2024-10-01,South,direct,consumer,Bronze
B000629,2024-08-12,Northeast,social,consumer,Silver
B000630,2024-02-16,Midwest,paid_search,small_business,Bronze
B000631,2025-05-18,Northeast,direct,consumer,Silver
B000632,2024-04-04,West,organic,consumer,Gold
B000633,2024-05-29,Northeast,paid_search,consumer,Silver
B000634,2025-08-23,Midwest,paid_search,small_business,Silver
B000635,2026-01-12,Central,referral,consumer,Bronze
B000636,2025-05-04,Midwest,direct,enthusiast,Bronze
B000637,2025-12-13,Midwest,organic,consumer,Gold
B000638,2025-10-18,West,referral,consumer,Gold
B000639,2024-11-13,Northeast,referral,consumer,Gold
B000640,2025-08-03,Midwest,direct,consumer,Bronze
B000641,2024-06-27,Central,direct,consumer,Gold
B000642,2024-10-25,Central,referral,consumer,Bronze
B000643,2025-01-01,South,organic,consumer,Silver
B000644,2026-01-23,South,paid_search,consumer,Silver
B000645,2025-10-13,West,direct,small_business,Bronze
B000646,2024-11-20,Midwest,social,consumer,Silver
B000647,2025-04-18,South,social,consumer,Silver
B000648,2024-03-04,Northeast,direct,consumer,Gold
B000649,2025-09-03,Northeast,direct,consumer,Bronze
B000650,2025-01-17,South,referral,consumer,Bronze
B000651,2024-12-30,Northeast,direct,small_business,Silver
B000652,2025-07-30,Northeast,organic,consumer,Bronze
B000653,2025-03-31,Northeast,referral,consumer,Bronze
B000654,2023-11-07,Central,email,small_business,Bronze
B000655,2024-05-21,Northeast,organic,enthusiast,Bronze
B000656,2024-02-10,Northeast,organic,small_business,Silver
B000657,2025-07-02,South,referral,consumer,Platinum
B000658,2023-10-04,South,social,consumer,Gold
B000659,2024-03-04,Central,organic,consumer,Silver
B000660,2025-02-27,Central,paid_search,consumer,Bronze
B000661,2025-05-26,South,paid_search,consumer,Silver
B000662,2024-12-03,South,paid_search,small_business,Bronze
B000663,2025-10-24,South,direct,consumer,Gold
B000664,2025-12-16,Northeast,affiliate,enthusiast,Silver
B000665,2024-01-01,South,referral,enthusiast,Silver
B000666,2026-01-15,Northeast,organic,consumer,Bronze
B000667,2025-03-14,Northeast,paid_search,consumer,Gold
B000668,2025-04-03,Midwest,paid_search,enthusiast,Gold
B000669,2023-11-28,Northeast,direct,consumer,Bronze
B000670,2025-03-21,Northeast,email,small_business,Platinum
B000671,2025-06-23,South,paid_search,consumer,Bronze
B000672,2025-02-11,South,email,consumer,Bronze
B000673,2023-11-18,Northeast,organic,consumer,Gold
B000674,2024-12-21,Northeast,paid_search,consumer,Silver
B000675,2025-12-31,Northeast,referral,enthusiast,Bronze
B000676,2025-06-21,South,paid_search,consumer,Bronze
B000677,2024-01-05,West,direct,consumer,Bronze
B000678,2026-01-22,Central,organic,consumer,Bronze
B000679,2026-01-21,South,referral,enthusiast,Silver
B000680,2024-02-03,South,organic,consumer,Bronze
B000681,2025-08-31,West,organic,small_business,Silver
B000682,2024-09-06,Midwest,paid_search,consumer,Silver
B000683,2025-02-23,Northeast,email,small_business,Silver
B000684,2024-10-11,Northeast,social,consumer,Platinum
B000685,2025-08-14,South,affiliate,enthusiast,Bronze
B000686,2026-02-24,Midwest,organic,consumer,Bronze
B000687,2025-08-25,Northeast,organic,enthusiast,Bronze
B000688,2025-12-27,South,organic,consumer,Bronze
B000689,2026-01-09,South,direct,consumer,Silver
B000690,2023-11-23,South,organic,consumer,Bronze
B000691,2024-04-20,South,paid_search,consumer,Silver
B000692,2025-06-20,Midwest,social,enthusiast,Platinum
B000693,2025-02-20,Midwest,social,small_business,Bronze
B000694,2023-10-18,Northeast,paid_search,small_business,Bronze
B000695,2023-11-28,Northeast,organic,consumer,Silver
B000696,2024-12-19,West,paid_search,small_business,Gold
B000697,2025-03-16,South,referral,consumer,Bronze
B000698,2024-02-02,Northeast,organic,enthusiast,Silver
B000699,2024-02-05,South,referral,consumer,Bronze
B000700,2023-12-29,West,organic,consumer,Silver
B000701,2025-01-28,West,direct,consumer,Silver
B000702,2023-09-10,West,email,consumer,Bronze
B000703,2025-02-04,Midwest,organic,consumer,Bronze
B000704,2024-11-08,South,social,enthusiast,Silver
B000705,2024-10-30,South,paid_search,enthusiast,Silver
B000706,2025-05-12,Northeast,direct,consumer,Gold
B000707,2024-12-21,Midwest,social,small_business,Silver
B000708,2025-06-25,Midwest,affiliate,consumer,Gold
B000709,2025-07-28,Northeast,organic,consumer,Silver
B000710,2025-12-17,Central,organic,consumer,Silver
B000711,2025-08-29,South,referral,consumer,Bronze
B000712,2024-12-16,Northeast,affiliate,consumer,Bronze
B000713,2024-11-23,South,direct,consumer,Silver
B000714,2024-04-04,West,direct,consumer,Bronze
B000715,2025-03-01,Central,affiliate,consumer,Bronze
B000716,2024-01-07,Midwest,social,enthusiast,Bronze
B000717,2025-12-27,Central,direct,consumer,Gold
B000718,2025-10-10,West,referral,small_business,Silver
B000719,2023-12-20,West,direct,small_business,Gold
B000720,2025-08-17,West,email,consumer,Gold
B000721,2025-06-19,South,paid_search,consumer,Silver
B000722,2023-11-21,West,referral,consumer,Silver
B000723,2024-11-19,Midwest,affiliate,small_business,Silver
B000724,2025-04-22,West,organic,consumer,Silver
B000725,2025-06-26,Northeast,affiliate,small_business,Gold
B000726,2024-09-17,West,paid_search,consumer,Gold
B000727,2025-12-18,Central,social,consumer,Silver
B000728,2025-08-06,South,organic,consumer,Gold
B000729,2024-03-10,Central,referral,consumer,Silver
B000730,2025-05-05,South,referral,consumer,Bronze
B000731,2025-06-28,Northeast,social,consumer,Bronze
B000732,2024-07-02,Northeast,organic,consumer,Bronze
B000733,2025-07-05,West,social,consumer,Bronze
B000734,2025-11-27,Midwest,organic,consumer,Silver
B000735,2025-09-14,South,paid_search,consumer,Bronze
B000736,2025-07-27,Midwest,paid_search,consumer,Gold
B000737,2025-04-01,South,direct,consumer,Bronze
B000738,2024-05-05,South,paid_search,consumer,Bronze
B000739,2025-08-25,West,social,small_business,Silver
B000740,2024-12-29,Midwest,direct,consumer,Bronze
B000741,2024-06-14,West,paid_search,consumer,Bronze
B000742,2024-06-13,Midwest,direct,consumer,Bronze
B000743,2024-01-24,Central,organic,consumer,Silver
B000744,2026-01-23,South,paid_search,consumer,Bronze
B000745,2024-01-15,South,organic,consumer,Silver
B000746,2023-11-20,Northeast,social,enthusiast,Bronze
B000747,2025-12-31,Midwest,email,consumer,Bronze
B000748,2025-01-19,Midwest,affiliate,enthusiast,Bronze
B000749,2024-10-05,West,affiliate,consumer,Bronze
B000750,2025-07-04,South,paid_search,consumer,Gold
B000751,2024-08-16,Northeast,direct,consumer,Bronze
B000752,2023-12-28,Midwest,social,small_business,Silver
B000753,2025-06-27,Central,paid_search,consumer,Gold
B000754,2024-02-09,South,email,consumer,Bronze
B000755,2025-01-17,Northeast,paid_search,enthusiast,Gold
B000756,2026-01-12,South,paid_search,consumer,Silver
B000757,2025-12-31,South,organic,consumer,Silver
B000758,2024-07-26,South,organic,consumer,Gold
B000759,2025-08-12,South,referral,consumer,Bronze
B000760,2025-03-12,Midwest,social,consumer,Silver
B000761,2024-11-11,South,email,small_business,Silver
B000762,2024-01-08,South,organic,consumer,Silver
B000763,2024-08-10,Northeast,affiliate,consumer,Bronze
B000764,2025-04-17,Central,referral,consumer,Bronze
B000765,2026-02-15,South,affiliate,consumer,Gold
B000766,2023-09-07,South,social,consumer,Silver
B000767,2025-06-16,Northeast,social,consumer,Bronze
B000768,2025-10-11,Midwest,affiliate,consumer,Bronze
B000769,2026-01-14,West,direct,consumer,Silver
B000770,2024-09-22,Northeast,paid_search,consumer,Bronze
B000771,2023-12-19,Northeast,social,consumer,Bronze
B000772,2024-05-06,Northeast,affiliate,consumer,Platinum
B000773,2025-10-15,Midwest,paid_search,enthusiast,Bronze
B000774,2025-11-09,Central,organic,consumer,Bronze
B000775,2025-04-04,South,email,consumer,Silver
B000776,2023-12-23,South,organic,enthusiast,Bronze
B000777,2024-11-10,West,organic,consumer,Bronze
B000778,2025-02-18,West,affiliate,enthusiast,Silver
B000779,2023-10-02,South,organic,consumer,Silver
B000780,2025-05-18,Northeast,organic,consumer,Bronze
B000781,2025-01-09,South,organic,consumer,Gold
B000782,2023-09-14,West,organic,consumer,Gold
B000783,2023-11-28,West,paid_search,small_business,Silver
B000784,2024-10-19,Midwest,direct,consumer,Silver
B000785,2025-06-20,West,paid_search,small_business,Gold
B000786,2025-09-22,South,paid_search,small_business,Bronze
B000787,2024-09-29,South,social,consumer,Silver
B000788,2024-05-28,Northeast,paid_search,consumer,Bronze
B000789,2026-01-30,West,paid_search,consumer,Bronze
B000790,2024-10-23,Midwest,paid_search,consumer,Platinum
B000791,2024-06-15,South,paid_search,consumer,Bronze
B000792,2024-10-09,Northeast,paid_search,enthusiast,Bronze
B000793,2023-09-13,West,organic,consumer,Bronze
B000794,2024-06-03,West,direct,enthusiast,Silver
B000795,2024-12-14,Midwest,email,consumer,Gold
B000796,2025-12-15,Northeast,direct,consumer,Bronze
B000797,2025-07-05,Central,organic,consumer,Gold
B000798,2025-08-13,West,referral,consumer,Bronze
B000799,2025-01-10,Midwest,social,consumer,Gold
B000800,2023-12-12,Midwest,organic,consumer,Gold
B000801,2024-08-23,Central,direct,small_business,Bronze
B000802,2026-02-25,Central,referral,consumer,Gold
B000803,2023-10-13,Midwest,organic,consumer,Bronze
B000804,2025-11-10,South,email,consumer,Silver
B000805,2025-05-17,South,organic,consumer,Bronze
B000806,2024-05-18,West,social,consumer,Bronze
B000807,2025-08-10,Midwest,organic,consumer,Gold
B000808,2025-10-02,Northeast,organic,enthusiast,Gold
B000809,2023-10-12,Northeast,email,small_business,Silver
B000810,2023-12-08,Central,social,enthusiast,Gold
B000811,2025-04-30,Central,paid_search,consumer,Bronze
B000812,2026-02-27,Central,referral,small_business,Bronze
B000813,2023-09-24,South,direct,enthusiast,Gold
B000814,2025-04-30,West,direct,consumer,Bronze
B000815,2024-01-05,West,direct,enthusiast,Gold
B000816,2025-04-15,South,direct,consumer,Bronze
B000817,2023-11-24,Northeast,affiliate,consumer,Bronze
B000818,2025-05-13,Central,paid_search,consumer,Bronze
B000819,2025-11-26,Northeast,direct,consumer,Bronze
B000820,2025-10-26,Midwest,organic,consumer,Bronze
B000821,2023-09-29,Midwest,organic,consumer,Bronze
B000822,2024-04-13,West,paid_search,consumer,Bronze
B000823,2024-04-08,South,paid_search,enthusiast,Gold
B000824,2024-10-19,West,affiliate,consumer,Bronze
B000825,2024-01-11,South,direct,consumer,Bronze
B000826,2025-10-18,West,social,consumer,Bronze
B000827,2025-08-09,South,social,consumer,Bronze
B000828,2025-09-06,West,paid_search,small_business,Bronze
B000829,2024-03-01,West,referral,consumer,Silver
B000830,2023-09-16,Northeast,organic,consumer,Bronze
B000831,2025-12-08,South,organic,enthusiast,Gold
B000832,2024-05-22,West,affiliate,consumer,Bronze
B000833,2025-04-21,Northeast,social,consumer,Bronze
B000834,2025-12-07,Northeast,paid_search,consumer,Silver
B000835,2023-10-05,South,paid_search,consumer,Bronze
B000836,2023-09-07,Central,organic,small_business,Bronze
B000837,2023-09-07,Midwest,affiliate,consumer,Bronze
B000838,2024-01-23,South,paid_search,consumer,Silver
B000839,2023-10-19,Central,paid_search,consumer,Gold
B000840,2025-09-17,South,direct,consumer,Bronze
B000841,2025-03-06,South,referral,consumer,Gold
B000842,2026-02-09,South,organic,consumer,Silver
B000843,2025-08-31,South,affiliate,consumer,Silver
B000844,2026-01-25,South,organic,consumer,Bronze
B000845,2024-04-06,West,organic,consumer,Gold
B000846,2024-05-21,Northeast,referral,consumer,Bronze
B000847,2025-10-14,West,organic,consumer,Bronze
B000848,2024-04-12,Northeast,paid_search,enthusiast,Silver
B000849,2023-10-25,South,direct,consumer,Platinum
B000850,2025-05-03,Northeast,referral,enthusiast,Bronze
B000851,2025-08-31,Midwest,direct,consumer,Bronze
B000852,2026-01-30,West,direct,consumer,Gold
B000853,2025-12-24,South,paid_search,consumer,Gold
B000854,2023-12-21,Northeast,affiliate,consumer,Silver
B000855,2025-08-04,South,paid_search,consumer,Bronze
B000856,2025-10-11,West,referral,enthusiast,Bronze
B000857,2025-05-29,South,paid_search,small_business,Platinum
B000858,2025-09-17,West,organic,consumer,Bronze
B000859,2025-10-03,South,organic,consumer,Silver
B000860,2024-10-12,Northeast,referral,consumer,Silver
B000861,2023-10-09,West,organic,small_business,Platinum
B000862,2024-10-21,South,social,consumer,Silver
B000863,2024-03-04,Northeast,direct,consumer,Bronze
B000864,2023-12-15,Central,referral,consumer,Gold
B000865,2023-12-25,Northeast,paid_search,consumer,Platinum
B000866,2025-05-28,South,organic,consumer,Gold
B000867,2024-12-04,South,direct,consumer,Bronze
B000868,2025-01-05,South,social,consumer,Bronze
B000869,2025-07-11,West,paid_search,consumer,Silver
B000870,2025-01-13,Northeast,email,consumer,Silver
B000871,2025-03-28,Central,organic,enthusiast,Bronze
