refund_id,order_id,refund_date,refund_reason,refund_amount,full_refund_flag
R00000466,O00002757,2024-12-15,buyer_remorse,35.54,0
R00000467,O00002758,2024-04-05,damaged_item,9.12,0
R00000468,O00002764,2024-12-21,late_delivery,47.69,0
R00000469,O00002768,2025-06-08,order_cancelled,85.41,1
R00000470,O00002771,2025-04-04,buyer_remorse,125.81,0
R00000471,O00002775,2024-06-08,not_as_described,113.95,0
R00000472,O00002782,2025-09-18,buyer_remorse,27.29,0
R00000473,O00002799,2025-06-02,buyer_remorse,11.1,0
R00000474,O00002800,2024-12-14,order_cancelled,297.03,1
R00000475,O00002801,2026-01-09,not_as_described,39.37,0
R00000476,O00002806,2025-11-25,order_cancelled,47.45,1
R00000477,O00002817,2026-01-09,damaged_item,92.37,0
R00000478,O00002822,2026-01-01,buyer_remorse,11.58,0
R00000479,O00002823,2025-11-02,buyer_remorse,71.65,0
R00000480,O00002824,2025-07-10,order_cancelled,31.68,1
R00000481,O00002827,2025-09-05,not_as_described,22.64,0
R00000482,O00002835,2026-01-12,buyer_remorse,92.99,0
R00000483,O00002845,2025-11-23,not_as_described,64.64,0
R00000484,O00002854,2025-10-07,order_cancelled,55.82,1
R00000485,O00002862,2026-01-02,not_as_described,104.29,0
R00000486,O00002863,2026-02-26,order_cancelled,13.89,0
R00000487,O00002865,2025-11-21,order_cancelled,50.88,1
R00000488,O00002872,2026-01-03,not_as_described,25.19,0
R00000489,O00002873,2025-11-17,damaged_item,154.11,1
R00000490,O00002874,2026-01-11,order_cancelled,8.52,0
R00000491,O00002876,2025-08-30,not_as_described,41.2,0
R00000492,O00002884,2025-10-31,not_as_described,295.21,1
R00000493,O00002888,2025-11-09,not_as_described,39.68,0
R00000494,O00002896,2025-05-03,not_as_described,85.93,1
R00000495,O00002897,2025-12-22,not_as_described,26.53,1
R00000496,O00002902,2025-12-08,not_as_described,31.97,0
R00000497,O00002911,2025-06-08,damaged_item,11.32,0
R00000498,O00002914,2025-12-26,damaged_item,385.58,0
R00000499,O00002923,2025-11-23,order_cancelled,28.9,1
R00000500,O00002925,2024-12-07,not_as_described,7.01,0
R00000501,O00002927,2024-12-16,damaged_item,60.19,1
R00000502,O00002929,2025-05-02,order_cancelled,31.71,1
R00000503,O00002931,2025-10-16,damaged_item,53.34,1
R00000504,O00002963,2025-01-08,order_cancelled,12.63,1
R00000505,O00002969,2025-04-16,buyer_remorse,23.17,0
R00000506,O00002971,2024-11-09,buyer_remorse,12.78,0
R00000507,O00002972,2025-12-17,buyer_remorse,217.96,1
R00000508,O00002974,2025-05-22,damaged_item,100.43,0
R00000509,O00002976,2026-01-08,damaged_item,43.05,0
R00000510,O00002982,2025-06-24,damaged_item,37.61,0
R00000511,O00002983,2025-11-08,not_as_described,5.54,0
R00000512,O00002994,2026-01-28,not_as_described,20.04,0
R00000513,O00002997,2025-07-10,not_as_described,42.79,0
R00000514,O00002999,2025-11-19,buyer_remorse,31.11,1
R00000515,O00003011,2025-09-21,not_as_described,167.08,1
R00000516,O00003012,2025-09-12,damaged_item,18.3,1
R00000517,O00003020,2025-06-29,damaged_item,63.87,0
R00000518,O00003032,2025-03-09,damaged_item,81.91,1
R00000519,O00003033,2025-09-18,order_cancelled,163.82,1
R00000520,O00003039,2024-05-01,not_as_described,13.35,0
R00000521,O00003054,2026-01-06,buyer_remorse,25.11,0
R00000522,O00003055,2025-11-28,not_as_described,306.52,1
R00000523,O00003058,2025-07-08,damaged_item,179.02,1
R00000524,O00003062,2025-05-24,damaged_item,687.65,0
R00000525,O00003069,2025-09-17,not_as_described,550.51,1
R00000526,O00003070,2026-02-18,damaged_item,12.4,0
R00000527,O00003071,2024-10-16,damaged_item,4.92,0
R00000528,O00003072,2025-09-22,order_cancelled,55.21,1
R00000529,O00003080,2025-06-30,not_as_described,20.13,0
R00000530,O00003082,2024-12-14,buyer_remorse,465.57,0
R00000531,O00003093,2025-07-04,not_as_described,2.16,0
R00000532,O00003098,2025-06-21,buyer_remorse,5.74,0
R00000533,O00003105,2026-02-12,order_cancelled,542.49,1
R00000534,O00003114,2025-10-01,not_as_described,47.0,1
R00000535,O00003124,2025-12-06,not_as_described,111.67,0
R00000536,O00003141,2026-02-03,buyer_remorse,28.38,0
R00000537,O00003143,2024-11-08,order_cancelled,92.06,1
R00000538,O00003157,2025-03-19,damaged_item,100.92,1
R00000539,O00003159,2026-02-08,damaged_item,86.86,0
R00000540,O00003162,2024-10-09,order_cancelled,140.92,1
R00000541,O00003164,2025-06-26,not_as_described,211.66,1
R00000542,O00003169,2024-07-27,fraud_suspected,160.93,0
R00000543,O00003172,2024-11-12,order_cancelled,9.07,0
R00000544,O00003175,2025-08-21,damaged_item,23.97,0
R00000545,O00003185,2026-03-18,damaged_item,127.96,0
R00000546,O00003191,2025-03-11,buyer_remorse,108.06,0
R00000547,O00003196,2025-11-21,buyer_remorse,321.05,0
R00000548,O00003200,2025-11-18,item_not_received,72.06,0
R00000549,O00003202,2024-12-25,late_delivery,27.7,0
R00000550,O00003205,2024-08-23,buyer_remorse,46.51,0
R00000551,O00003209,2025-03-03,not_as_described,99.78,0
R00000552,O00003210,2025-03-15,buyer_remorse,173.65,0
R00000553,O00003211,2025-04-21,buyer_remorse,243.62,0
R00000554,O00003216,2024-12-16,damaged_item,64.29,0
R00000555,O00003221,2026-02-04,buyer_remorse,47.69,1
R00000556,O00003223,2026-01-17,not_as_described,29.14,0
R00000557,O00003226,2025-06-15,damaged_item,19.64,1
R00000558,O00003234,2025-07-08,not_as_described,12.29,0
R00000559,O00003239,2024-12-16,not_as_described,97.37,1
R00000560,O00003242,2025-05-13,not_as_described,86.2,0
R00000561,O00003247,2026-01-16,damaged_item,23.43,0
R00000562,O00003257,2026-02-16,not_as_described,41.79,0
R00000563,O00003260,2025-04-12,buyer_remorse,122.55,0
R00000564,O00003267,2025-09-13,order_cancelled,79.03,0
R00000565,O00003274,2024-12-22,not_as_described,48.85,0
R00000566,O00003277,2026-03-05,damaged_item,37.54,0
R00000567,O00003285,2025-11-30,order_cancelled,16.97,0
R00000568,O00003290,2025-08-22,not_as_described,67.24,0
R00000569,O00003295,2025-07-02,damaged_item,39.65,0
R00000570,O00003306,2025-03-24,not_as_described,18.58,0
R00000571,O00003312,2025-03-16,not_as_described,94.29,0
R00000572,O00003314,2025-05-23,damaged_item,56.68,1
R00000573,O00003323,2024-08-15,not_as_described,196.13,0
R00000574,O00003331,2026-01-18,buyer_remorse,8.08,0
R00000575,O00003339,2026-01-13,damaged_item,147.17,0
R00000576,O00003344,2025-10-01,not_as_described,977.64,1
R00000577,O00003354,2024-11-08,not_as_described,23.37,0
R00000578,O00003357,2025-06-29,buyer_remorse,213.66,0
R00000579,O00003364,2024-09-07,not_as_described,26.34,0
R00000580,O00003366,2025-12-24,not_as_described,38.6,0
R00000581,O00003367,2026-03-19,buyer_remorse,130.39,1
R00000582,O00003374,2025-12-25,order_cancelled,4.82,0
R00000583,O00003376,2026-02-12,damaged_item,72.04,0
R00000584,O00003387,2024-12-16,damaged_item,72.4,1
R00000585,O00003388,2024-05-17,damaged_item,45.88,0
R00000586,O00003392,2024-10-05,not_as_described,22.93,1
R00000587,O00003401,2025-10-01,not_as_described,128.87,0
R00000588,O00003405,2025-07-21,not_as_described,59.67,0
R00000589,O00003408,2026-03-03,buyer_remorse,269.96,0
R00000590,O00003409,2025-09-23,damaged_item,103.15,0
R00000591,O00003411,2025-09-09,damaged_item,50.88,1
R00000592,O00003415,2025-10-21,not_as_described,48.47,0
R00000593,O00003417,2025-09-20,buyer_remorse,36.23,0
R00000594,O00003424,2025-01-14,damaged_item,14.89,0
R00000595,O00003425,2024-11-16,buyer_remorse,16.93,0
R00000596,O00003430,2025-09-17,order_cancelled,25.48,0
R00000597,O00003431,2026-03-17,damaged_item,290.84,1
R00000598,O00003433,2026-02-02,damaged_item,327.42,0
R00000599,O00003437,2025-10-07,damaged_item,48.78,0
R00000600,O00003446,2025-12-11,damaged_item,10.59,0
R00000601,O00003451,2025-08-31,not_as_described,68.67,0
R00000602,O00003454,2025-11-29,buyer_remorse,50.93,1
R00000603,O00003457,2025-02-25,order_cancelled,362.67,1
R00000604,O00003458,2025-02-20,fraud_suspected,94.67,0
R00000605,O00003464,2026-01-18,fraud_suspected,130.7,1
R00000606,O00003467,2024-09-22,fraud_suspected,9.25,0
R00000607,O00003475,2025-12-23,fraud_suspected,768.03,1
R00000608,O00003477,2024-11-30,fraud_suspected,105.22,0
R00000609,O00003479,2024-12-11,fraud_suspected,92.25,0
R00000610,O00003480,2025-07-25,fraud_suspected,62.0,0
R00000611,O00003485,2025-09-26,order_cancelled,25.06,1
R00000612,O00003486,2024-12-01,fraud_suspected,70.85,1
R00000613,O00003487,2024-09-04,fraud_suspected,271.09,1
R00000614,O00003491,2025-08-15,not_as_described,116.39,0
R00000615,O00003505,2025-12-29,damaged_item,30.17,0
R00000616,O00003511,2024-10-03,damaged_item,99.21,0
R00000617,O00003512,2025-06-28,not_as_described,89.65,1
R00000618,O00003514,2024-09-07,order_cancelled,70.99,1
R00000619,O00003519,2025-08-17,damaged_item,7.46,0
R00000620,O00003527,2024-12-30,damaged_item,33.57,0
R00000621,O00003530,2024-05-31,not_as_described,264.91,1
R00000622,O00003531,2026-03-04,not_as_described,48.26,1
R00000623,O00003535,2024-06-17,order_cancelled,175.53,1
R00000624,O00003538,2024-10-21,not_as_described,15.82,0
R00000625,O00003544,2025-10-08,damaged_item,10.22,0
R00000626,O00003548,2025-01-01,damaged_item,49.08,0
R00000627,O00003554,2025-01-19,not_as_described,24.75,1
R00000628,O00003560,2025-12-15,order_cancelled,34.21,0
R00000629,O00003562,2026-01-11,not_as_described,35.44,0
R00000630,O00003568,2025-09-14,not_as_described,185.65,1
R00000631,O00003576,2024-08-27,damaged_item,232.01,1
R00000632,O00003578,2025-02-04,not_as_described,22.21,1
R00000633,O00003579,2025-10-18,buyer_remorse,174.29,0
R00000634,O00003582,2025-05-11,buyer_remorse,11.34,0
R00000635,O00003584,2024-10-13,item_not_received,110.8,1
R00000636,O00003595,2026-03-06,not_as_described,20.26,1
R00000637,O00003601,2026-02-21,damaged_item,14.4,1
R00000638,O00003612,2025-01-10,not_as_described,154.28,1
R00000639,O00003615,2025-11-28,damaged_item,312.16,1
R00000640,O00003620,2025-12-17,buyer_remorse,85.32,1
R00000641,O00003621,2025-11-10,order_cancelled,51.06,1
R00000642,O00003630,2025-10-29,fraud_suspected,109.51,0
R00000643,O00003634,2025-07-09,fraud_suspected,37.01,0
R00000644,O00003635,2025-10-24,fraud_suspected,328.29,0
R00000645,O00003640,2025-04-02,order_cancelled,198.36,1
R00000646,O00003651,2025-04-04,damaged_item,6.94,0
R00000647,O00003652,2025-07-21,not_as_described,7.24,0
R00000648,O00003655,2026-01-22,order_cancelled,398.28,1
R00000649,O00003661,2026-03-04,not_as_described,26.7,0
R00000650,O00003666,2025-08-02,not_as_described,15.26,0
R00000651,O00003667,2025-03-10,buyer_remorse,93.08,1
R00000652,O00003674,2025-03-29,buyer_remorse,222.1,1
R00000653,O00003677,2025-12-26,item_not_received,102.9,0
R00000654,O00003679,2025-06-20,damaged_item,70.4,1
R00000655,O00003685,2025-03-06,damaged_item,23.32,0
R00000656,O00003694,2025-08-11,damaged_item,35.58,0
R00000657,O00003698,2026-02-21,not_as_described,106.24,1
R00000658,O00003703,2025-04-04,damaged_item,153.25,0
R00000659,O00003708,2025-12-04,damaged_item,18.01,0
R00000660,O00003720,2025-05-15,fraud_suspected,55.78,0
R00000661,O00003721,2025-11-28,fraud_suspected,176.33,0
R00000662,O00003732,2025-08-04,fraud_suspected,41.65,1
R00000663,O00003734,2025-01-23,fraud_suspected,59.33,0
R00000664,O00003750,2024-11-25,damaged_item,21.06,0
R00000665,O00003752,2025-09-02,buyer_remorse,81.89,0
R00000666,O00003762,2024-12-06,not_as_described,12.31,0
R00000667,O00003764,2026-01-21,order_cancelled,42.91,1
R00000668,O00003781,2026-02-23,buyer_remorse,99.26,0
R00000669,O00003783,2025-06-18,buyer_remorse,152.11,0
R00000670,O00003793,2025-06-22,buyer_remorse,17.27,0
R00000671,O00003819,2026-01-20,order_cancelled,68.06,1
R00000672,O00003840,2025-09-23,fraud_suspected,123.9,1
R00000673,O00003847,2025-02-02,not_as_described,171.86,1
R00000674,O00003848,2025-11-26,buyer_remorse,73.4,0
R00000675,O00003856,2025-08-30,buyer_remorse,82.73,0
R00000676,O00003871,2024-08-23,order_cancelled,95.34,1
R00000677,O00003876,2025-08-26,buyer_remorse,120.53,0
R00000678,O00003883,2026-01-13,not_as_described,48.95,1
R00000679,O00003884,2025-04-21,not_as_described,291.07,0
R00000680,O00003889,2025-12-27,order_cancelled,22.64,0
R00000681,O00003892,2025-08-02,damaged_item,58.29,0
R00000682,O00003895,2024-09-19,not_as_described,10.89,0
R00000683,O00003897,2024-11-03,damaged_item,59.63,0
R00000684,O00003900,2025-11-11,damaged_item,30.76,0
R00000685,O00003903,2024-08-18,damaged_item,37.32,0
R00000686,O00003906,2025-01-24,damaged_item,6.97,0
R00000687,O00003909,2026-02-09,damaged_item,33.49,0
R00000688,O00003914,2025-11-04,order_cancelled,61.19,0
R00000689,O00003930,2026-02-28,buyer_remorse,36.96,0
R00000690,O00003941,2025-10-07,damaged_item,23.6,0
R00000691,O00003943,2025-10-20,damaged_item,45.13,0
R00000692,O00003955,2025-07-13,fraud_suspected,33.26,0
R00000693,O00003956,2024-08-03,late_delivery,22.93,0
R00000694,O00003959,2025-07-09,fraud_suspected,205.95,0
R00000695,O00003962,2024-12-09,fraud_suspected,137.46,0
R00000696,O00003965,2024-11-13,fraud_suspected,36.04,1
R00000697,O00003980,2025-12-02,fraud_suspected,25.67,0
R00000698,O00003981,2026-01-18,fraud_suspected,87.64,1
R00000699,O00003985,2025-04-01,not_as_described,107.7,0
R00000700,O00003989,2025-11-23,not_as_described,33.88,0
R00000701,O00003992,2026-03-18,damaged_item,47.29,0
R00000702,O00003993,2025-11-20,damaged_item,25.08,1
R00000703,O00004004,2025-01-10,item_not_received,41.81,0
R00000704,O00004011,2024-09-27,order_cancelled,43.66,1
R00000705,O00004013,2025-06-28,buyer_remorse,80.59,0
R00000706,O00004018,2025-01-15,not_as_described,461.56,1
R00000707,O00004029,2025-01-14,not_as_described,190.27,0
R00000708,O00004043,2024-07-06,damaged_item,40.35,0
R00000709,O00004055,2025-12-21,not_as_described,18.52,0
R00000710,O00004060,2024-06-24,damaged_item,68.28,1
R00000711,O00004062,2025-11-10,not_as_described,9.2,0
R00000712,O00004072,2024-09-10,buyer_remorse,289.41,0
R00000713,O00004076,2026-02-24,damaged_item,99.2,0
R00000714,O00004085,2025-03-28,buyer_remorse,12.03,0
R00000715,O00004089,2024-12-12,order_cancelled,78.28,0
R00000716,O00004092,2024-11-06,not_as_described,73.07,1
R00000717,O00004093,2024-05-12,not_as_described,41.97,1
R00000718,O00004095,2024-09-02,order_cancelled,140.9,0
R00000719,O00004100,2024-06-14,order_cancelled,240.12,0
R00000720,O00004113,2025-08-10,damaged_item,117.07,0
R00000721,O00004130,2026-03-24,not_as_described,8.19,0
R00000722,O00004143,2026-02-02,damaged_item,299.6,0
R00000723,O00004145,2025-07-21,order_cancelled,436.54,1
R00000724,O00004146,2025-09-10,buyer_remorse,22.39,0
R00000725,O00004147,2025-09-03,buyer_remorse,54.75,0
R00000726,O00004149,2026-02-16,buyer_remorse,415.17,1
R00000727,O00004150,2025-05-22,damaged_item,203.24,1
R00000728,O00004154,2025-12-06,order_cancelled,56.86,0
R00000729,O00004161,2025-08-01,damaged_item,70.89,0
R00000730,O00004167,2025-12-15,buyer_remorse,15.07,0
R00000731,O00004169,2025-12-04,buyer_remorse,52.34,1
R00000732,O00004172,2026-02-16,not_as_described,103.96,0
R00000733,O00004174,2026-03-24,not_as_described,103.24,1
R00000734,O00004178,2025-12-28,not_as_described,2.22,0
R00000735,O00004181,2025-11-21,not_as_described,123.03,0
R00000736,O00004183,2025-10-17,buyer_remorse,32.39,0
R00000737,O00004184,2025-11-04,order_cancelled,835.16,1
R00000738,O00004187,2025-09-23,damaged_item,109.33,1
R00000739,O00004191,2025-04-05,order_cancelled,34.37,1
R00000740,O00004197,2025-03-18,damaged_item,30.48,0
R00000741,O00004200,2025-05-22,damaged_item,19.97,0
R00000742,O00004205,2025-03-15,not_as_described,43.93,0
R00000743,O00004206,2024-09-30,not_as_described,16.17,0
R00000744,O00004209,2025-02-24,damaged_item,327.7,1
R00000745,O00004222,2025-05-12,not_as_described,19.85,0
R00000746,O00004229,2025-07-14,not_as_described,22.24,0
R00000747,O00004234,2024-06-30,not_as_described,25.93,0
R00000748,O00004235,2025-06-24,buyer_remorse,672.78,1
R00000749,O00004236,2025-03-02,buyer_remorse,19.97,0
R00000750,O00004237,2025-11-05,not_as_described,202.6,0
R00000751,O00004238,2024-10-23,damaged_item,70.66,1
R00000752,O00004246,2026-03-06,damaged_item,13.68,0
R00000753,O00004262,2025-06-29,not_as_described,247.83,1
R00000754,O00004274,2026-01-17,damaged_item,16.71,0
R00000755,O00004275,2025-10-05,not_as_described,149.82,0
R00000756,O00004278,2024-12-30,order_cancelled,88.71,1
R00000757,O00004279,2025-10-21,not_as_described,91.35,0
R00000758,O00004296,2025-08-29,not_as_described,21.01,0
R00000759,O00004300,2025-05-05,damaged_item,12.65,0
R00000760,O00004304,2025-06-11,not_as_described,147.21,0
R00000761,O00004311,2025-10-16,not_as_described,92.95,0
R00000762,O00004321,2025-12-26,item_not_received,40.78,0
R00000763,O00004330,2025-12-26,order_cancelled,109.94,1
R00000764,O00004335,2025-12-03,damaged_item,37.84,0
R00000765,O00004336,2025-06-10,not_as_described,45.35,0
R00000766,O00004343,2025-10-15,order_cancelled,55.66,0
R00000767,O00004353,2024-09-18,not_as_described,26.58,0
R00000768,O00004363,2025-11-06,order_cancelled,52.48,0
R00000769,O00004365,2025-12-26,late_delivery,14.72,0
R00000770,O00004372,2025-09-08,damaged_item,13.61,0
R00000771,O00004383,2025-03-12,order_cancelled,74.65,1
R00000772,O00004384,2025-03-19,order_cancelled,1065.3,1
R00000773,O00004389,2024-08-27,damaged_item,384.35,0
R00000774,O00004392,2024-09-21,not_as_described,130.85,0
R00000775,O00004396,2024-07-17,not_as_described,112.86,0
R00000776,O00004399,2024-07-10,damaged_item,15.29,0
R00000777,O00004402,2024-09-23,order_cancelled,75.44,1
R00000778,O00004404,2026-03-09,not_as_described,232.04,1
R00000779,O00004422,2024-09-03,not_as_described,322.9,1
R00000780,O00004431,2024-07-05,buyer_remorse,58.25,1
R00000781,O00004439,2025-06-30,not_as_described,54.9,1
R00000782,O00004444,2024-06-07,damaged_item,18.07,0
R00000783,O00004446,2024-03-28,not_as_described,6.71,0
R00000784,O00004450,2024-10-21,buyer_remorse,116.26,0
R00000785,O00004457,2024-11-18,not_as_described,252.98,0
R00000786,O00004459,2026-01-22,fraud_suspected,39.95,0
R00000787,O00004466,2026-01-11,fraud_suspected,375.57,0
R00000788,O00004467,2024-09-22,fraud_suspected,69.63,1
R00000789,O00004471,2026-03-04,fraud_suspected,170.66,0
R00000790,O00004477,2025-08-05,fraud_suspected,53.91,0
R00000791,O00004480,2025-01-14,fraud_suspected,26.11,0
R00000792,O00004483,2025-12-26,fraud_suspected,122.34,0
R00000793,O00004486,2025-10-06,fraud_suspected,63.67,0
R00000794,O00004492,2026-01-23,not_as_described,38.56,0
R00000795,O00004495,2025-04-18,not_as_described,7.28,0
R00000796,O00004497,2025-06-07,not_as_described,16.68,0
R00000797,O00004508,2025-01-29,damaged_item,112.33,1
R00000798,O00004517,2025-09-29,damaged_item,29.99,0
R00000799,O00004518,2025-10-22,not_as_described,30.49,0
R00000800,O00004522,2025-10-24,fraud_suspected,376.97,1
R00000801,O00004524,2026-02-06,fraud_suspected,48.62,0
R00000802,O00004526,2025-09-04,fraud_suspected,235.88,1
R00000803,O00004527,2025-10-31,fraud_suspected,56.26,1
R00000804,O00004529,2026-01-21,fraud_suspected,18.44,0
R00000805,O00004531,2025-11-17,fraud_suspected,60.41,1
R00000806,O00004535,2026-01-25,fraud_suspected,151.65,0
R00000807,O00004540,2026-02-25,damaged_item,151.76,0
R00000808,O00004548,2024-05-29,not_as_described,147.95,0
R00000809,O00004552,2024-06-30,order_cancelled,189.34,1
R00000810,O00004553,2024-11-02,not_as_described,79.28,0
R00000811,O00004555,2025-11-19,not_as_described,81.75,0
R00000812,O00004565,2024-11-25,buyer_remorse,6.16,0
R00000813,O00004567,2024-11-01,order_cancelled,345.72,0
R00000814,O00004569,2025-10-11,not_as_described,42.46,0
R00000815,O00004574,2024-04-30,order_cancelled,381.66,1
R00000816,O00004583,2025-03-04,damaged_item,287.45,1
R00000817,O00004590,2026-02-13,not_as_described,161.94,0
R00000818,O00004602,2025-07-06,buyer_remorse,22.61,0
R00000819,O00004619,2025-04-05,buyer_remorse,35.89,0
R00000820,O00004623,2025-03-02,order_cancelled,39.09,1
R00000821,O00004624,2025-12-30,damaged_item,73.0,0
R00000822,O00004628,2025-07-11,not_as_described,29.14,0
R00000823,O00004630,2025-07-24,buyer_remorse,7.03,0
R00000824,O00004637,2025-11-23,not_as_described,67.89,0
R00000825,O00004638,2025-06-28,order_cancelled,14.88,0
R00000826,O00004640,2026-01-11,item_not_received,38.4,0
