dispute_id,order_id,dispute_date,dispute_reason,dispute_status,dispute_amount
D00000402,O00002874,2026-01-26,not_as_described,won_by_buyer,5.99
D00000403,O00002882,2025-05-08,damaged_item,under_review,445.47
D00000404,O00002883,2025-08-03,not_as_described,won_by_buyer,208.82
D00000405,O00002890,2026-01-28,unauthorized_transaction,won_by_seller,309.6
D00000406,O00002891,2026-02-23,not_as_described,won_by_seller,85.2
D00000407,O00002898,2026-01-10,damaged_item,won_by_buyer,22.28
D00000408,O00002900,2025-09-10,unauthorized_transaction,won_by_seller,130.03
D00000409,O00002902,2025-12-11,item_not_received,won_by_seller,26.28
D00000410,O00002924,2026-02-20,unauthorized_transaction,won_by_seller,17.24
D00000411,O00002925,2024-12-12,unauthorized_transaction,won_by_buyer,14.7
D00000412,O00002937,2026-02-05,unauthorized_transaction,won_by_seller,186.25
D00000413,O00002948,2025-01-07,unauthorized_transaction,won_by_buyer,38.35
D00000414,O00002974,2025-05-24,unauthorized_transaction,won_by_seller,82.74
D00000415,O00002976,2026-01-23,late_delivery,won_by_buyer,35.41
D00000416,O00002983,2025-11-21,damaged_item,won_by_seller,19.77
D00000417,O00002987,2024-09-07,refund_not_processed,under_review,9.69
D00000418,O00002988,2026-02-07,late_delivery,won_by_buyer,142.53
D00000419,O00003006,2024-11-22,not_as_described,under_review,49.53
D00000420,O00003014,2024-11-30,unauthorized_transaction,under_review,19.64
D00000421,O00003018,2025-05-29,not_as_described,under_review,791.36
D00000422,O00003020,2025-07-08,late_delivery,won_by_seller,46.15
D00000423,O00003028,2025-12-02,unauthorized_transaction,won_by_seller,33.11
D00000424,O00003029,2025-07-31,item_not_received,won_by_seller,40.53
D00000425,O00003039,2024-05-15,unauthorized_transaction,won_by_seller,14.43
D00000426,O00003040,2025-06-15,damaged_item,won_by_seller,144.2
D00000427,O00003043,2025-03-08,unauthorized_transaction,under_review,86.98
D00000428,O00003053,2025-04-01,item_not_received,won_by_seller,43.52
D00000429,O00003054,2026-01-13,unauthorized_transaction,won_by_buyer,69.95
D00000430,O00003057,2025-01-05,item_not_received,won_by_buyer,78.49
D00000431,O00003062,2025-06-02,unauthorized_transaction,won_by_seller,163.69
D00000432,O00003063,2025-05-12,not_as_described,won_by_buyer,273.25
D00000433,O00003074,2025-08-25,not_as_described,won_by_buyer,12.11
D00000434,O00003077,2025-03-19,damaged_item,won_by_seller,123.61
D00000435,O00003098,2025-06-27,not_as_described,won_by_seller,15.83
D00000436,O00003102,2025-12-24,not_as_described,won_by_buyer,28.27
D00000437,O00003103,2025-08-27,not_as_described,won_by_buyer,44.5
D00000438,O00003111,2025-08-12,item_not_received,under_review,112.23
D00000439,O00003121,2025-03-12,not_as_described,under_review,504.78
D00000440,O00003125,2024-11-26,not_as_described,won_by_seller,28.25
D00000441,O00003131,2025-10-17,refund_not_processed,won_by_seller,15.39
D00000442,O00003140,2026-02-01,refund_not_processed,won_by_seller,25.37
D00000443,O00003144,2026-01-14,item_not_received,under_review,74.08
D00000444,O00003146,2024-05-22,not_as_described,won_by_seller,28.81
D00000445,O00003148,2025-03-03,not_as_described,under_review,17.45
D00000446,O00003158,2024-09-08,not_as_described,won_by_buyer,16.61
D00000447,O00003160,2025-08-27,not_as_described,won_by_buyer,26.24
D00000448,O00003169,2024-07-31,item_not_received,won_by_seller,165.85
D00000449,O00003173,2025-07-24,unauthorized_transaction,won_by_seller,37.03
D00000450,O00003178,2024-09-11,not_as_described,won_by_buyer,33.54
D00000451,O00003189,2024-03-27,not_as_described,won_by_seller,146.2
D00000452,O00003200,2025-11-19,refund_not_processed,won_by_seller,24.53
D00000453,O00003223,2026-02-02,unauthorized_transaction,won_by_buyer,47.53
D00000454,O00003227,2025-05-03,refund_not_processed,won_by_seller,10.39
D00000455,O00003235,2026-02-16,unauthorized_transaction,won_by_buyer,75.95
D00000456,O00003242,2025-05-16,unauthorized_transaction,won_by_buyer,77.31
D00000457,O00003248,2026-01-02,refund_not_processed,under_review,54.29
D00000458,O00003253,2026-01-11,not_as_described,won_by_seller,24.56
D00000459,O00003268,2025-07-08,not_as_described,won_by_seller,107.78
D00000460,O00003271,2026-03-21,not_as_described,won_by_seller,64.12
D00000461,O00003294,2026-03-07,item_not_received,won_by_seller,200.01
D00000462,O00003312,2025-03-19,not_as_described,won_by_seller,80.58
D00000463,O00003318,2026-01-13,refund_not_processed,won_by_seller,19.23
D00000464,O00003333,2024-11-10,not_as_described,won_by_seller,19.3
D00000465,O00003338,2024-12-02,refund_not_processed,won_by_buyer,27.5
D00000466,O00003342,2025-12-28,damaged_item,won_by_seller,227.23
D00000467,O00003346,2026-03-28,not_as_described,won_by_seller,42.71
D00000468,O00003359,2025-05-16,unauthorized_transaction,won_by_seller,26.64
D00000469,O00003362,2024-10-11,unauthorized_transaction,won_by_seller,370.11
D00000470,O00003376,2026-02-22,refund_not_processed,under_review,68.33
D00000471,O00003377,2025-12-29,not_as_described,under_review,33.24
D00000472,O00003382,2025-11-26,not_as_described,won_by_buyer,111.11
D00000473,O00003386,2024-12-26,unauthorized_transaction,won_by_buyer,98.56
D00000474,O00003388,2024-05-23,unauthorized_transaction,won_by_buyer,14.18
D00000475,O00003399,2024-11-08,damaged_item,won_by_seller,7.36
D00000476,O00003417,2025-10-05,item_not_received,won_by_seller,13.81
D00000477,O00003425,2024-11-20,damaged_item,won_by_buyer,7.52
D00000478,O00003435,2025-12-21,item_not_received,under_review,118.52
D00000479,O00003436,2025-09-17,unauthorized_transaction,won_by_seller,32.82
D00000480,O00003444,2024-12-30,not_as_described,won_by_seller,104.08
D00000481,O00003453,2025-11-13,damaged_item,won_by_buyer,223.28
D00000482,O00003460,2025-12-23,not_as_described,under_review,191.62
D00000483,O00003469,2026-02-01,item_not_received,won_by_seller,16.08
D00000484,O00003470,2024-10-27,unauthorized_transaction,won_by_seller,329.05
D00000485,O00003482,2024-08-17,unauthorized_transaction,under_review,38.83
D00000486,O00003483,2025-03-17,item_not_received,won_by_seller,198.95
D00000487,O00003489,2024-06-03,not_as_described,won_by_buyer,109.12
D00000488,O00003491,2025-08-21,refund_not_processed,won_by_seller,705.87
D00000489,O00003521,2024-09-12,damaged_item,won_by_buyer,34.48
D00000490,O00003522,2026-03-02,damaged_item,under_review,88.18
D00000491,O00003527,2024-12-31,not_as_described,won_by_seller,19.24
D00000492,O00003547,2024-11-20,refund_not_processed,won_by_buyer,20.77
D00000493,O00003551,2024-12-10,not_as_described,won_by_buyer,181.27
D00000494,O00003562,2026-01-12,not_as_described,under_review,37.01
D00000495,O00003566,2024-12-13,item_not_received,won_by_seller,137.28
D00000496,O00003575,2025-12-21,unauthorized_transaction,under_review,37.52
D00000497,O00003588,2024-07-10,refund_not_processed,under_review,19.25
D00000498,O00003589,2025-08-16,not_as_described,won_by_seller,301.87
D00000499,O00003592,2025-03-10,unauthorized_transaction,won_by_seller,33.05
D00000500,O00003608,2024-08-22,late_delivery,won_by_buyer,23.7
D00000501,O00003628,2025-11-28,not_as_described,won_by_seller,57.45
D00000502,O00003631,2025-11-02,unauthorized_transaction,won_by_buyer,37.46
D00000503,O00003632,2025-08-11,item_not_received,won_by_seller,79.81
D00000504,O00003635,2025-10-28,unauthorized_transaction,under_review,485.45
D00000505,O00003636,2026-03-09,item_not_received,won_by_buyer,508.42
D00000506,O00003648,2025-02-01,item_not_received,won_by_seller,28.31
D00000507,O00003649,2024-09-06,refund_not_processed,under_review,226.72
D00000508,O00003657,2025-05-23,damaged_item,won_by_seller,19.79
D00000509,O00003662,2025-11-14,item_not_received,won_by_buyer,37.55
D00000510,O00003664,2025-08-13,item_not_received,under_review,480.07
D00000511,O00003665,2026-02-09,not_as_described,won_by_seller,50.93
D00000512,O00003672,2025-08-01,not_as_described,won_by_buyer,96.81
D00000513,O00003688,2025-05-22,unauthorized_transaction,won_by_seller,523.12
D00000514,O00003691,2025-09-01,unauthorized_transaction,won_by_buyer,82.52
D00000515,O00003696,2026-04-07,not_as_described,under_review,138.11
D00000516,O00003718,2025-12-28,not_as_described,won_by_seller,252.72
D00000517,O00003720,2025-06-01,item_not_received,won_by_seller,83.66
D00000518,O00003727,2025-04-16,not_as_described,won_by_buyer,333.2
D00000519,O00003728,2025-04-20,not_as_described,won_by_seller,213.43
D00000520,O00003729,2025-09-04,not_as_described,won_by_buyer,10.95
D00000521,O00003744,2026-02-09,not_as_described,won_by_seller,60.17
D00000522,O00003749,2024-08-13,unauthorized_transaction,under_review,69.75
D00000523,O00003752,2025-09-02,damaged_item,won_by_buyer,38.81
D00000524,O00003758,2025-08-01,damaged_item,won_by_seller,83.11
D00000525,O00003760,2025-01-18,not_as_described,won_by_seller,37.99
D00000526,O00003769,2025-08-12,refund_not_processed,won_by_buyer,208.75
D00000527,O00003770,2025-01-06,damaged_item,won_by_seller,39.09
D00000528,O00003782,2025-08-03,damaged_item,under_review,56.94
D00000529,O00003789,2025-11-27,damaged_item,under_review,62.45
D00000530,O00003793,2025-06-28,item_not_received,won_by_seller,27.13
D00000531,O00003795,2025-04-10,item_not_received,under_review,327.35
D00000532,O00003797,2025-02-05,refund_not_processed,won_by_buyer,18.89
D00000533,O00003805,2025-09-13,not_as_described,won_by_seller,34.2
D00000534,O00003827,2025-10-05,item_not_received,under_review,35.17
D00000535,O00003834,2025-11-20,not_as_described,won_by_seller,86.25
D00000536,O00003839,2026-01-01,not_as_described,won_by_seller,60.22
D00000537,O00003841,2026-02-28,unauthorized_transaction,under_review,9.57
D00000538,O00003851,2024-11-25,item_not_received,won_by_seller,36.65
D00000539,O00003864,2024-12-17,not_as_described,under_review,246.95
D00000540,O00003868,2025-07-27,damaged_item,won_by_buyer,153.26
D00000541,O00003879,2024-08-27,not_as_described,won_by_buyer,147.19
D00000542,O00003882,2024-06-16,not_as_described,won_by_seller,50.82
D00000543,O00003886,2025-08-18,not_as_described,under_review,32.61
D00000544,O00003892,2025-08-02,item_not_received,under_review,90.58
D00000545,O00003900,2025-11-23,damaged_item,won_by_seller,26.58
D00000546,O00003901,2025-11-02,item_not_received,won_by_seller,18.2
D00000547,O00003909,2026-02-16,item_not_received,won_by_seller,13.12
D00000548,O00003916,2026-01-12,unauthorized_transaction,won_by_seller,65.46
D00000549,O00003917,2025-09-06,item_not_received,won_by_seller,56.39
D00000550,O00003922,2025-09-11,not_as_described,won_by_seller,24.29
D00000551,O00003933,2026-02-03,not_as_described,under_review,63.95
D00000552,O00003942,2025-09-12,refund_not_processed,won_by_buyer,106.81
D00000553,O00003943,2025-10-22,unauthorized_transaction,won_by_buyer,79.99
D00000554,O00003945,2025-11-28,not_as_described,won_by_buyer,8.42
D00000555,O00003955,2025-07-17,unauthorized_transaction,won_by_buyer,93.54
D00000556,O00003956,2024-08-10,unauthorized_transaction,won_by_buyer,65.57
D00000557,O00003957,2025-02-24,item_not_received,won_by_seller,116.28
D00000558,O00003959,2025-07-17,item_not_received,won_by_seller,147.54
D00000559,O00003964,2025-01-01,item_not_received,won_by_seller,69.41
D00000560,O00003971,2024-10-20,item_not_received,under_review,12.09
D00000561,O00003992,2026-03-28,unauthorized_transaction,won_by_buyer,61.91
D00000562,O00004006,2025-09-26,not_as_described,won_by_seller,97.08
D00000563,O00004009,2026-02-27,not_as_described,under_review,205.23
D00000564,O00004017,2025-10-19,refund_not_processed,won_by_seller,157.19
D00000565,O00004023,2025-11-21,not_as_described,won_by_buyer,30.36
D00000566,O00004030,2025-03-26,unauthorized_transaction,won_by_buyer,238.81
D00000567,O00004037,2025-06-18,unauthorized_transaction,under_review,241.53
D00000568,O00004044,2025-05-03,not_as_described,under_review,34.63
D00000569,O00004050,2025-08-15,not_as_described,won_by_seller,43.87
D00000570,O00004052,2024-11-15,not_as_described,won_by_seller,820.64
D00000571,O00004053,2024-10-01,refund_not_processed,won_by_seller,30.5
D00000572,O00004054,2025-01-22,unauthorized_transaction,under_review,71.6
D00000573,O00004055,2026-01-05,unauthorized_transaction,won_by_buyer,16.02
D00000574,O00004064,2026-04-06,not_as_described,won_by_buyer,396.25
D00000575,O00004080,2026-03-09,refund_not_processed,won_by_seller,519.83
D00000576,O00004098,2025-09-05,refund_not_processed,won_by_buyer,16.22
D00000577,O00004114,2025-03-09,damaged_item,won_by_seller,10.24
D00000578,O00004116,2025-07-07,not_as_described,won_by_seller,57.89
D00000579,O00004146,2025-09-14,unauthorized_transaction,won_by_buyer,30.64
D00000580,O00004147,2025-09-07,late_delivery,under_review,85.07
D00000581,O00004162,2025-12-27,not_as_described,won_by_buyer,107.92
D00000582,O00004164,2025-12-06,not_as_described,won_by_seller,633.46
D00000583,O00004170,2025-11-07,item_not_received,won_by_buyer,49.52
D00000584,O00004177,2026-01-19,damaged_item,won_by_seller,156.09
D00000585,O00004188,2025-07-26,unauthorized_transaction,won_by_seller,34.37
D00000586,O00004190,2024-11-06,not_as_described,won_by_buyer,308.94
D00000587,O00004198,2026-03-13,damaged_item,under_review,55.59
D00000588,O00004202,2026-01-20,item_not_received,won_by_buyer,16.59
D00000589,O00004224,2025-05-17,not_as_described,won_by_seller,30.33
D00000590,O00004229,2025-07-29,damaged_item,won_by_seller,28.58
D00000591,O00004233,2025-09-17,damaged_item,won_by_seller,22.34
D00000592,O00004242,2026-03-05,not_as_described,won_by_buyer,134.04
D00000593,O00004267,2025-11-18,item_not_received,won_by_buyer,83.81
D00000594,O00004270,2025-12-26,not_as_described,under_review,32.36
D00000595,O00004271,2025-07-05,not_as_described,under_review,60.26
D00000596,O00004276,2025-12-20,refund_not_processed,under_review,106.91
D00000597,O00004283,2025-01-08,refund_not_processed,won_by_buyer,43.45
D00000598,O00004284,2025-02-18,refund_not_processed,won_by_seller,14.32
D00000599,O00004293,2025-10-06,not_as_described,won_by_seller,29.59
D00000600,O00004296,2025-09-15,not_as_described,won_by_buyer,20.12
D00000601,O00004300,2025-05-17,refund_not_processed,won_by_seller,6.41
D00000602,O00004301,2025-08-09,refund_not_processed,won_by_seller,187.84
D00000603,O00004305,2026-02-04,not_as_described,under_review,246.48
D00000604,O00004321,2026-01-01,item_not_received,won_by_buyer,87.12
D00000605,O00004331,2025-03-31,late_delivery,won_by_buyer,16.0
D00000606,O00004333,2026-02-22,not_as_described,won_by_seller,25.17
D00000607,O00004336,2025-06-17,not_as_described,won_by_buyer,25.52
D00000608,O00004343,2025-10-24,not_as_described,under_review,159.7
D00000609,O00004373,2024-12-11,refund_not_processed,won_by_buyer,80.49
D00000610,O00004401,2025-08-19,unauthorized_transaction,won_by_buyer,20.86
D00000611,O00004418,2024-06-29,damaged_item,won_by_buyer,63.58
D00000612,O00004420,2025-12-27,not_as_described,won_by_buyer,180.62
D00000613,O00004423,2025-10-08,not_as_described,under_review,37.39
D00000614,O00004425,2024-10-02,not_as_described,won_by_seller,42.88
D00000615,O00004448,2025-09-30,damaged_item,won_by_seller,18.78
D00000616,O00004463,2026-02-25,not_as_described,won_by_seller,88.82
D00000617,O00004465,2025-02-23,not_as_described,won_by_seller,25.69
D00000618,O00004472,2026-02-07,unauthorized_transaction,under_review,29.83
D00000619,O00004480,2025-01-27,unauthorized_transaction,won_by_buyer,19.32
D00000620,O00004486,2025-10-11,unauthorized_transaction,under_review,89.64
D00000621,O00004496,2025-02-04,unauthorized_transaction,won_by_buyer,66.52
D00000622,O00004498,2025-08-16,not_as_described,under_review,292.75
D00000623,O00004502,2024-12-18,not_as_described,won_by_seller,29.18
D00000624,O00004506,2025-08-09,late_delivery,won_by_buyer,14.41
D00000625,O00004509,2025-02-13,damaged_item,won_by_seller,476.98
D00000626,O00004510,2025-01-15,item_not_received,under_review,71.67
D00000627,O00004511,2025-08-11,item_not_received,won_by_buyer,182.98
D00000628,O00004512,2026-03-31,not_as_described,won_by_seller,42.29
D00000629,O00004516,2025-06-04,not_as_described,won_by_seller,12.03
D00000630,O00004518,2025-10-31,not_as_described,won_by_seller,21.1
D00000631,O00004535,2026-02-10,item_not_received,won_by_buyer,71.3
D00000632,O00004540,2026-03-06,damaged_item,won_by_seller,124.38
D00000633,O00004542,2025-12-20,not_as_described,won_by_seller,74.21
D00000634,O00004556,2025-05-31,not_as_described,won_by_seller,68.55
D00000635,O00004558,2025-08-05,not_as_described,under_review,24.69
D00000636,O00004565,2024-11-28,not_as_described,won_by_seller,5.66
D00000637,O00004569,2025-10-17,item_not_received,won_by_buyer,18.73
D00000638,O00004576,2024-07-18,not_as_described,won_by_seller,36.71
D00000639,O00004579,2025-11-23,unauthorized_transaction,under_review,244.43
D00000640,O00004595,2024-09-01,not_as_described,won_by_seller,19.01
D00000641,O00004599,2025-01-29,refund_not_processed,won_by_buyer,168.44
D00000642,O00004614,2025-12-11,late_delivery,under_review,212.44
D00000643,O00004619,2025-04-16,damaged_item,won_by_buyer,83.19
D00000644,O00004620,2025-02-17,unauthorized_transaction,under_review,549.9
D00000645,O00004642,2025-12-06,not_as_described,won_by_seller,16.98
D00000646,O00004666,2026-01-29,not_as_described,won_by_seller,26.33
D00000647,O00004685,2025-01-04,unauthorized_transaction,won_by_buyer,39.09
