product_id,seller_id,category,subcategory,list_price,estimated_cost,shipping_cost_proxy
P0000457,S00027,Grocery,Pantry,24.44,18.19,2.65
P0000458,S00027,Grocery,Household,13.54,9.74,2.72
P0000459,S00027,Grocery,Pantry,21.59,15.34,3.46
P0000460,S00027,Grocery,Snacks,27.2,19.94,2.62
P0000461,S00027,Grocery,Beverages,20.17,15.9,2.22
P0000462,S00027,Electronics,Audio,245.62,199.78,8.41
P0000463,S00027,Grocery,Snacks,24.01,15.71,3.34
P0000464,S00027,Grocery,Beverages,18.72,13.53,2.49
P0000465,S00027,Grocery,Household,12.68,9.1,3.19
P0000466,S00027,Grocery,Beverages,19.0,12.56,2.28
P0000467,S00027,Grocery,Household,27.11,19.63,2.29
P0000468,S00027,Fashion,Accessories,63.44,35.42,5.14
P0000469,S00027,Grocery,Snacks,22.02,15.94,2.28
P0000470,S00027,Grocery,Snacks,20.96,13.72,3.43
P0000471,S00027,Grocery,Beverages,16.81,11.14,2.74
P0000472,S00027,Grocery,Household,16.92,11.31,3.5
P0000473,S00027,Grocery,Household,37.04,23.49,2.52
P0000474,S00027,Grocery,Household,13.26,9.34,3.39
P0000475,S00027,Grocery,Beverages,16.7,12.74,3.02
P0000476,S00027,Grocery,Beverages,27.35,17.77,2.64
P0000477,S00028,Grocery,Beverages,32.71,21.54,3.32
P0000478,S00028,Grocery,Snacks,15.88,11.52,2.58
P0000479,S00028,Grocery,Household,20.93,12.82,2.84
P0000480,S00028,Grocery,Household,21.97,16.42,2.69
P0000481,S00028,Grocery,Beverages,19.18,11.81,2.33
P0000482,S00028,Grocery,Pantry,12.13,8.45,2.85
P0000483,S00028,Grocery,Household,12.0,8.77,2.31
P0000484,S00028,Grocery,Snacks,27.5,20.57,3.0
P0000485,S00028,Grocery,Beverages,13.78,8.24,2.69
P0000486,S00028,Grocery,Pantry,25.8,18.21,3.34
P0000487,S00028,Grocery,Beverages,17.32,12.84,2.35
P0000488,S00028,Grocery,Pantry,26.79,19.97,2.79
P0000489,S00028,Home,Furniture,64.97,36.92,9.04
P0000490,S00028,Grocery,Pantry,27.05,17.97,3.23
P0000491,S00028,Grocery,Snacks,27.99,20.49,2.72
P0000492,S00028,Fashion,Women,94.85,43.53,4.13
P0000493,S00028,Digital Goods,Subscriptions,91.25,35.94,0.96
P0000494,S00028,Grocery,Snacks,16.3,11.1,3.46
P0000495,S00028,Grocery,Beverages,27.99,19.79,2.48
P0000496,S00028,Grocery,Household,18.84,14.39,2.68
P0000497,S00028,Grocery,Pantry,30.77,21.86,3.04
P0000498,S00028,Grocery,Beverages,22.68,17.16,2.32
P0000499,S00028,Digital Goods,Software,22.68,8.97,0.92
P0000500,S00028,Grocery,Household,42.45,29.82,2.3
P0000501,S00028,Grocery,Snacks,23.25,17.86,3.29
P0000502,S00028,Grocery,Snacks,14.34,8.97,3.49
P0000503,S00028,Grocery,Snacks,22.72,16.14,2.49
P0000504,S00028,Grocery,Beverages,16.83,11.56,3.34
P0000505,S00028,Grocery,Pantry,15.33,9.55,2.92
P0000506,S00028,Grocery,Household,19.98,14.82,2.29
P0000507,S00028,Toys,Action Figures,29.37,16.42,5.03
P0000508,S00029,Electronics,Accessories,369.17,281.05,7.48
P0000509,S00029,Electronics,Computers,274.55,211.13,6.4
P0000510,S00029,Digital Goods,Subscriptions,67.49,24.97,0.7
P0000511,S00029,Electronics,Computers,275.12,213.14,8.76
P0000512,S00029,Toys,Educational,39.81,21.07,5.31
P0000513,S00029,Electronics,Phones,234.66,160.28,7.25
P0000514,S00029,Electronics,Phones,240.49,170.38,8.83
P0000515,S00029,Electronics,Phones,382.22,256.24,6.48
P0000516,S00029,Electronics,Phones,204.19,140.1,8.88
P0000517,S00029,Electronics,Computers,190.9,142.01,9.53
P0000518,S00029,Electronics,Phones,119.65,85.52,9.75
P0000519,S00029,Electronics,Phones,277.3,177.07,8.5
P0000520,S00029,Electronics,Phones,187.67,124.05,6.54
P0000521,S00029,Electronics,Audio,181.83,138.05,8.12
P0000522,S00029,Grocery,Beverages,25.18,17.69,2.53
P0000523,S00029,Electronics,Phones,170.47,113.67,8.88
P0000524,S00029,Electronics,Phones,115.06,76.69,8.37
P0000525,S00029,Digital Goods,Courses,53.73,21.11,0.68
P0000526,S00029,Electronics,Phones,349.58,252.69,6.73
P0000527,S00029,Electronics,Phones,403.35,286.53,7.73
P0000528,S00029,Electronics,Phones,178.73,128.6,7.25
P0000529,S00029,Electronics,Computers,306.3,220.22,6.86
P0000530,S00029,Electronics,Audio,118.75,84.12,7.82
P0000531,S00029,Electronics,Computers,136.43,99.7,9.02
P0000532,S00029,Electronics,Audio,215.65,158.27,8.93
P0000533,S00029,Electronics,Audio,126.89,99.31,8.4
P0000534,S00029,Electronics,Computers,222.86,181.74,8.85
P0000535,S00029,Electronics,Audio,98.51,76.23,9.12
P0000536,S00029,Electronics,Accessories,206.93,158.77,8.05
P0000537,S00029,Sports,Outdoor,90.33,50.89,6.39
P0000538,S00029,Electronics,Accessories,508.88,364.9,8.74
P0000539,S00029,Electronics,Computers,383.98,262.25,8.31
P0000540,S00029,Electronics,Audio,392.36,290.97,9.73
P0000541,S00029,Electronics,Accessories,342.1,216.76,6.97
P0000542,S00029,Electronics,Computers,199.3,154.95,9.34
P0000543,S00029,Electronics,Phones,177.58,142.29,7.2
P0000544,S00029,Sports,Fitness,96.28,59.68,7.93
P0000545,S00029,Grocery,Snacks,20.65,15.25,2.32
P0000546,S00029,Electronics,Computers,195.96,138.31,9.37
P0000547,S00029,Electronics,Audio,121.86,94.47,8.32
P0000548,S00030,Grocery,Snacks,27.29,22.54,2.45
P0000549,S00030,Grocery,Pantry,16.34,12.67,2.94
P0000550,S00030,Grocery,Household,24.86,19.09,3.5
P0000551,S00030,Grocery,Beverages,15.49,11.8,2.36
P0000552,S00030,Grocery,Beverages,24.83,20.33,2.54
P0000553,S00030,Grocery,Snacks,21.72,18.58,3.3
P0000554,S00031,Toys,STEM,27.59,12.79,3.59
P0000555,S00031,Toys,Educational,43.24,20.9,3.91
P0000556,S00031,Home,Decor,109.47,68.57,7.83
P0000557,S00031,Toys,Educational,22.91,12.27,5.05
P0000558,S00031,Digital Goods,Gaming,112.3,41.55,0.7
P0000559,S00031,Beauty,Skincare,27.4,13.44,3.1
P0000560,S00031,Toys,Action Figures,31.55,16.65,3.94
P0000561,S00031,Toys,Puzzles,30.72,15.24,3.79
P0000562,S00031,Toys,STEM,38.49,20.14,3.47
P0000563,S00031,Toys,Educational,67.97,29.41,3.58
P0000564,S00031,Toys,Action Figures,28.15,15.19,5.24
P0000565,S00031,Toys,Action Figures,63.24,35.41,4.08
P0000566,S00031,Toys,Action Figures,79.61,50.72,4.27
P0000567,S00031,Toys,Educational,55.5,33.52,3.78
P0000568,S00031,Toys,STEM,38.22,26.51,4.24
P0000569,S00031,Toys,STEM,63.93,34.85,4.11
P0000570,S00031,Toys,Educational,45.45,26.43,3.84
P0000571,S00031,Toys,Puzzles,34.46,18.09,4.81
P0000572,S00031,Beauty,Wellness,31.06,14.63,3.93
P0000573,S00031,Toys,Puzzles,71.97,35.61,4.08
P0000574,S00031,Toys,Action Figures,59.34,34.7,4.63
P0000575,S00031,Toys,Educational,48.03,24.89,3.62
P0000576,S00031,Beauty,Hair,40.76,21.21,3.27
P0000577,S00031,Toys,Action Figures,57.72,26.89,3.86
P0000578,S00031,Toys,Puzzles,54.55,25.78,3.6
P0000579,S00031,Toys,Action Figures,69.27,34.63,5.26
P0000580,S00031,Toys,Educational,88.99,49.02,4.48
P0000581,S00031,Toys,Action Figures,44.6,21.39,3.37
P0000582,S00031,Beauty,Wellness,46.28,22.45,3.87
P0000583,S00031,Toys,STEM,47.66,26.72,4.5
P0000584,S00032,Home,Furniture,104.28,58.97,8.06
P0000585,S00032,Sports,Team Sports,61.37,34.17,6.47
P0000586,S00032,Sports,Cycling,134.11,72.91,7.58
P0000587,S00032,Sports,Cycling,59.97,35.53,5.49
P0000588,S00032,Sports,Fitness,96.7,48.36,7.59
P0000589,S00032,Fashion,Women,32.07,16.26,4.86
P0000590,S00032,Sports,Team Sports,104.63,67.85,6.13
P0000591,S00032,Sports,Outdoor,99.11,55.42,6.85
P0000592,S00032,Sports,Cycling,38.41,22.02,5.92
P0000593,S00032,Sports,Outdoor,41.06,23.58,5.19
P0000594,S00032,Sports,Fitness,115.46,62.46,5.49
P0000595,S00032,Sports,Fitness,44.55,28.43,6.49
P0000596,S00033,Home,Furniture,97.98,57.59,8.21
P0000597,S00033,Home,Kitchen,105.18,65.74,10.67
P0000598,S00033,Home,Kitchen,148.07,94.07,8.65
P0000599,S00033,Home,Decor,136.54,83.63,9.94
P0000600,S00033,Home,Furniture,104.88,59.97,10.98
P0000601,S00033,Home,Storage,90.95,57.47,8.9
P0000602,S00033,Home,Kitchen,118.25,63.79,8.43
P0000603,S00033,Home,Kitchen,87.81,48.87,10.45
P0000604,S00033,Home,Furniture,115.65,63.53,8.05
P0000605,S00033,Fashion,Men,73.39,32.87,3.86
P0000606,S00033,Home,Decor,148.22,83.47,7.3
P0000607,S00033,Toys,STEM,55.78,28.06,4.79
P0000608,S00033,Home,Decor,137.74,70.58,7.68
P0000609,S00033,Beauty,Wellness,31.34,14.28,3.99
P0000610,S00033,Beauty,Wellness,27.23,13.82,2.96
P0000611,S00033,Sports,Cycling,55.7,31.68,6.22
P0000612,S00033,Sports,Cycling,89.62,47.71,7.83
P0000613,S00033,Home,Kitchen,158.5,90.17,7.42
P0000614,S00033,Fashion,Men,78.7,31.93,4.83
P0000615,S00033,Home,Storage,114.22,68.94,10.16
P0000616,S00034,Fashion,Women,85.72,31.72,4.7
P0000617,S00034,Fashion,Men,37.12,16.68,3.47
P0000618,S00034,Fashion,Men,76.33,35.3,5.17
P0000619,S00034,Fashion,Shoes,31.22,15.15,4.74
P0000620,S00034,Grocery,Beverages,19.22,11.94,2.42
P0000621,S00034,Toys,Educational,45.14,21.48,4.33
P0000622,S00034,Fashion,Men,34.11,14.23,4.09
P0000623,S00034,Fashion,Shoes,27.47,13.51,4.65
P0000624,S00034,Fashion,Shoes,59.82,26.58,4.71
P0000625,S00034,Fashion,Women,61.93,34.53,5.3
P0000626,S00034,Fashion,Women,76.97,35.77,4.24
P0000627,S00034,Home,Furniture,80.52,38.33,8.32
P0000628,S00034,Fashion,Shoes,86.47,36.45,5.37
P0000629,S00034,Fashion,Shoes,77.77,35.94,4.73
P0000630,S00034,Grocery,Pantry,48.06,29.53,2.71
P0000631,S00034,Fashion,Accessories,31.43,12.97,3.69
P0000632,S00034,Digital Goods,Subscriptions,158.49,58.64,1.03
P0000633,S00034,Fashion,Shoes,64.08,29.93,3.95
P0000634,S00034,Fashion,Shoes,89.32,39.77,3.46
P0000635,S00035,Sports,Outdoor,68.65,41.73,5.98
P0000636,S00035,Sports,Team Sports,78.76,41.45,5.42
P0000637,S00035,Sports,Cycling,81.25,49.36,6.74
P0000638,S00035,Sports,Cycling,96.93,50.04,5.57
P0000639,S00035,Sports,Cycling,103.83,53.49,6.81
P0000640,S00035,Digital Goods,Subscriptions,83.16,31.17,1.03
P0000641,S00035,Sports,Outdoor,41.03,24.94,7.77
P0000642,S00035,Sports,Fitness,91.26,44.75,8.01
P0000643,S00035,Sports,Fitness,67.19,36.98,7.0
P0000644,S00035,Sports,Outdoor,67.92,37.77,6.51
P0000645,S00035,Sports,Cycling,53.54,30.35,6.7
P0000646,S00035,Sports,Cycling,77.21,43.45,6.31
P0000647,S00035,Sports,Fitness,76.71,44.85,7.72
P0000648,S00035,Sports,Cycling,47.64,24.32,5.76
P0000649,S00035,Home,Kitchen,71.68,41.21,11.3
P0000650,S00035,Sports,Outdoor,42.09,20.59,8.0
P0000651,S00035,Sports,Outdoor,92.65,57.5,7.1
P0000652,S00035,Sports,Team Sports,36.51,21.66,5.92
P0000653,S00035,Sports,Team Sports,81.98,44.69,5.57
P0000654,S00035,Fashion,Men,129.74,59.03,3.56
P0000655,S00035,Sports,Team Sports,55.92,33.52,6.13
P0000656,S00035,Sports,Cycling,34.45,18.69,6.64
P0000657,S00035,Sports,Outdoor,109.51,60.19,6.54
P0000658,S00036,Fashion,Men,60.67,28.37,4.88
P0000659,S00036,Digital Goods,Software,67.49,24.97,0.83
P0000660,S00036,Fashion,Women,61.0,23.84,3.69
P0000661,S00036,Fashion,Men,64.76,28.11,4.82
P0000662,S00037,Digital Goods,Subscriptions,56.42,22.42,0.79
P0000663,S00037,Digital Goods,Software,77.43,29.41,1.01
P0000664,S00037,Digital Goods,Subscriptions,164.9,67.98,0.66
P0000665,S00037,Digital Goods,Subscriptions,46.32,17.14,0.9
P0000666,S00037,Electronics,Audio,212.8,141.72,6.75
P0000667,S00037,Digital Goods,Gaming,98.81,41.74,1.0
P0000668,S00037,Digital Goods,Courses,94.72,40.43,0.7
P0000669,S00037,Home,Storage,122.39,72.89,9.29
P0000670,S00037,Digital Goods,Subscriptions,134.56,59.16,0.91
P0000671,S00037,Digital Goods,Courses,19.19,8.96,0.84
P0000672,S00037,Grocery,Snacks,20.06,13.96,3.18
P0000673,S00037,Digital Goods,Gaming,82.49,30.52,0.92
P0000674,S00037,Digital Goods,Courses,92.48,36.07,1.0
P0000675,S00037,Beauty,Hair,21.65,11.82,3.66
P0000676,S00037,Digital Goods,Subscriptions,60.44,22.36,0.84
P0000677,S00037,Electronics,Accessories,261.74,197.92,6.71
P0000678,S00037,Fashion,Men,48.09,22.31,4.5
P0000679,S00037,Digital Goods,Courses,97.76,41.49,1.02
P0000680,S00037,Digital Goods,Gaming,50.41,18.65,0.76
P0000681,S00037,Digital Goods,Subscriptions,97.4,36.04,0.68
P0000682,S00037,Digital Goods,Gaming,69.33,25.85,0.97
P0000683,S00037,Grocery,Pantry,35.53,21.08,2.37
P0000684,S00037,Digital Goods,Software,69.84,27.13,0.7
P0000685,S00037,Sports,Outdoor,113.77,54.95,5.13
P0000686,S00037,Digital Goods,Gaming,55.23,20.44,0.95
P0000687,S00037,Digital Goods,Subscriptions,63.84,23.62,0.76
P0000688,S00037,Digital Goods,Courses,35.52,14.31,0.68
P0000689,S00037,Digital Goods,Software,60.88,26.14,0.75
P0000690,S00037,Digital Goods,Subscriptions,55.64,24.11,0.89
P0000691,S00037,Digital Goods,Subscriptions,72.99,27.01,0.82
P0000692,S00037,Digital Goods,Software,48.08,17.79,0.97
P0000693,S00037,Toys,Puzzles,74.36,40.73,3.48
P0000694,S00038,Sports,Outdoor,135.7,73.93,6.45
P0000695,S00038,Sports,Team Sports,92.61,62.5,5.39
P0000696,S00038,Sports,Fitness,66.83,35.86,6.41
P0000697,S00038,Sports,Team Sports,68.6,38.61,5.97
P0000698,S00038,Sports,Outdoor,58.36,32.47,5.64
P0000699,S00038,Sports,Team Sports,131.19,75.95,7.49
P0000700,S00038,Sports,Team Sports,59.12,33.37,7.39
P0000701,S00038,Sports,Fitness,73.39,41.08,6.55
P0000702,S00038,Sports,Cycling,73.32,42.88,5.88
P0000703,S00038,Sports,Outdoor,73.23,43.41,5.94
P0000704,S00038,Grocery,Pantry,24.14,16.92,2.34
P0000705,S00038,Sports,Outdoor,49.55,25.11,6.93
P0000706,S00038,Sports,Fitness,80.29,47.61,6.47
P0000707,S00038,Sports,Cycling,73.64,39.29,6.99
P0000708,S00038,Sports,Outdoor,42.59,24.6,5.97
P0000709,S00038,Sports,Team Sports,167.53,88.26,7.28
P0000710,S00038,Sports,Outdoor,152.06,83.79,6.54
P0000711,S00038,Sports,Fitness,65.47,36.59,7.02
P0000712,S00038,Sports,Team Sports,45.15,25.52,7.2
P0000713,S00038,Beauty,Hair,42.22,19.99,3.17
P0000714,S00038,Sports,Outdoor,120.96,77.43,7.47
P0000715,S00038,Sports,Fitness,114.83,64.23,7.33
P0000716,S00039,Grocery,Beverages,24.76,17.92,2.53
P0000717,S00039,Home,Decor,110.78,68.99,7.38
P0000718,S00039,Home,Decor,79.53,50.38,8.03
P0000719,S00039,Home,Storage,69.66,34.33,10.53
P0000720,S00039,Home,Kitchen,93.42,60.14,9.14
P0000721,S00039,Home,Kitchen,144.37,87.01,7.83
P0000722,S00039,Home,Storage,58.74,36.17,7.94
P0000723,S00039,Home,Decor,175.91,110.6,10.33
P0000724,S00039,Home,Decor,145.16,87.13,10.44
P0000725,S00039,Home,Furniture,146.82,77.17,11.02
P0000726,S00039,Home,Decor,222.92,122.8,9.34
P0000727,S00039,Home,Storage,71.84,46.54,9.5
P0000728,S00039,Home,Kitchen,129.74,66.25,9.5
P0000729,S00039,Home,Decor,184.24,117.42,10.88
P0000730,S00039,Home,Decor,127.51,68.58,10.85
P0000731,S00040,Electronics,Accessories,235.02,170.32,7.08
P0000732,S00040,Electronics,Audio,180.97,106.16,9.48
P0000733,S00040,Electronics,Accessories,347.69,249.76,7.33
P0000734,S00040,Sports,Cycling,57.43,28.41,6.49
P0000735,S00040,Electronics,Accessories,57.79,41.5,7.37
P0000736,S00040,Digital Goods,Gaming,15.88,5.88,0.8
P0000737,S00040,Electronics,Audio,235.14,164.61,6.19
P0000738,S00040,Digital Goods,Subscriptions,55.69,23.8,0.82
P0000739,S00040,Electronics,Audio,109.67,84.08,9.57
P0000740,S00041,Fashion,Shoes,66.11,43.7,5.28
P0000741,S00041,Toys,Action Figures,37.56,20.61,4.81
P0000742,S00041,Fashion,Women,39.41,22.1,5.15
P0000743,S00041,Fashion,Women,48.11,25.58,4.22
P0000744,S00041,Sports,Fitness,102.08,67.06,6.53
P0000745,S00041,Digital Goods,Subscriptions,60.63,31.16,0.93
P0000746,S00041,Fashion,Men,25.77,13.29,3.73
P0000747,S00041,Fashion,Women,60.7,34.98,3.83
P0000748,S00041,Fashion,Men,61.87,40.67,3.85
P0000749,S00041,Fashion,Shoes,49.29,25.7,5.27
P0000750,S00041,Fashion,Shoes,75.12,48.87,4.57
P0000751,S00041,Fashion,Women,26.15,16.03,5.32
P0000752,S00041,Fashion,Women,84.05,48.78,5.18
P0000753,S00041,Fashion,Accessories,62.69,35.18,3.6
P0000754,S00041,Fashion,Men,103.9,59.82,3.52
P0000755,S00041,Digital Goods,Subscriptions,98.71,55.1,1.02
P0000756,S00041,Digital Goods,Subscriptions,53.74,29.2,0.86
P0000757,S00041,Toys,Puzzles,39.56,24.09,5.27
P0000758,S00041,Fashion,Women,51.34,29.66,5.33
P0000759,S00042,Fashion,Women,54.56,29.78,4.6
P0000760,S00042,Fashion,Accessories,49.56,27.98,3.8
P0000761,S00042,Fashion,Shoes,28.2,15.23,5.28
P0000762,S00042,Fashion,Women,80.84,44.43,3.59
P0000763,S00042,Digital Goods,Gaming,37.25,17.85,1.0
P0000764,S00042,Toys,STEM,30.64,20.68,5.07
P0000765,S00042,Fashion,Women,45.0,30.61,4.76
P0000766,S00042,Fashion,Shoes,67.7,39.34,4.43
P0000767,S00042,Electronics,Accessories,378.87,275.29,9.55
P0000768,S00042,Fashion,Women,59.85,32.37,3.7
P0000769,S00042,Fashion,Women,68.53,36.32,3.46
P0000770,S00042,Beauty,Makeup,20.32,12.07,2.96
P0000771,S00042,Fashion,Men,53.91,37.4,5.4
P0000772,S00042,Fashion,Women,108.14,61.21,4.38
P0000773,S00042,Fashion,Accessories,49.1,25.12,3.73
P0000774,S00042,Fashion,Women,49.96,28.47,5.44
P0000775,S00042,Fashion,Men,56.78,34.83,3.92
P0000776,S00042,Fashion,Shoes,106.16,56.58,3.99
P0000777,S00042,Beauty,Makeup,31.49,18.78,2.66
P0000778,S00042,Fashion,Men,45.81,27.21,4.04
P0000779,S00042,Beauty,Makeup,70.77,47.41,2.63
P0000780,S00042,Fashion,Women,41.53,22.53,4.47
P0000781,S00042,Fashion,Men,140.04,69.04,3.65
P0000782,S00042,Fashion,Shoes,67.61,38.47,5.0
P0000783,S00042,Fashion,Women,67.09,41.61,4.69
P0000784,S00042,Fashion,Shoes,50.08,26.52,4.0
P0000785,S00042,Beauty,Hair,25.0,12.43,3.84
P0000786,S00043,Fashion,Men,33.84,15.47,3.77
P0000787,S00043,Fashion,Shoes,61.52,28.8,4.18
P0000788,S00043,Fashion,Shoes,37.79,13.98,4.33
P0000789,S00043,Fashion,Men,60.26,27.87,4.13
P0000790,S00043,Fashion,Men,80.16,36.03,4.05
P0000791,S00043,Digital Goods,Subscriptions,32.19,13.11,1.0
P0000792,S00043,Home,Storage,116.51,72.02,7.45
P0000793,S00043,Fashion,Women,39.58,19.42,5.2
P0000794,S00043,Fashion,Men,90.83,41.07,3.58
P0000795,S00043,Fashion,Shoes,47.45,22.67,3.72
P0000796,S00043,Fashion,Accessories,30.33,12.65,5.4
P0000797,S00043,Fashion,Women,29.01,13.11,4.13
P0000798,S00043,Fashion,Women,57.64,30.04,3.83
P0000799,S00043,Fashion,Men,74.42,34.33,3.6
P0000800,S00043,Fashion,Accessories,234.3,121.29,4.31
P0000801,S00043,Fashion,Men,61.71,32.29,4.08
P0000802,S00043,Fashion,Men,85.3,32.6,4.44
P0000803,S00043,Fashion,Accessories,90.6,42.21,4.3
P0000804,S00043,Fashion,Men,42.84,17.56,4.98
P0000805,S00043,Beauty,Makeup,55.22,31.09,2.6
P0000806,S00043,Fashion,Accessories,53.98,23.91,3.76
P0000807,S00043,Fashion,Shoes,96.55,45.85,4.75
P0000808,S00043,Fashion,Shoes,51.39,23.9,5.14
P0000809,S00043,Fashion,Men,29.23,12.12,4.8
P0000810,S00043,Grocery,Snacks,26.56,17.65,2.4
P0000811,S00043,Fashion,Men,58.73,22.1,3.53
P0000812,S00043,Fashion,Men,51.21,22.96,3.87
P0000813,S00043,Fashion,Shoes,53.41,24.91,3.74
P0000814,S00043,Sports,Outdoor,63.29,35.47,7.95
P0000815,S00043,Fashion,Women,31.94,13.34,5.0
P0000816,S00043,Fashion,Shoes,79.61,34.97,5.35
P0000817,S00043,Fashion,Men,55.0,22.6,3.77
P0000818,S00043,Fashion,Shoes,36.66,13.83,4.73
P0000819,S00043,Fashion,Shoes,50.99,21.05,3.48
P0000820,S00043,Fashion,Shoes,57.16,23.5,3.88
P0000821,S00044,Beauty,Makeup,45.19,23.15,3.53
P0000822,S00044,Toys,Action Figures,21.53,10.96,3.97
P0000823,S00044,Beauty,Wellness,53.46,26.5,3.09
P0000824,S00044,Beauty,Hair,47.46,22.92,3.0
P0000825,S00044,Beauty,Makeup,25.82,12.93,2.76
P0000826,S00044,Beauty,Makeup,19.13,10.25,3.32
P0000827,S00044,Beauty,Hair,33.1,17.22,2.82
P0000828,S00044,Beauty,Wellness,34.0,15.44,3.98
P0000829,S00044,Beauty,Skincare,20.69,9.48,2.69
P0000830,S00044,Beauty,Wellness,40.19,16.28,2.58
P0000831,S00045,Toys,Action Figures,33.17,16.18,3.95
P0000832,S00045,Toys,STEM,39.59,18.24,4.45
P0000833,S00045,Toys,Action Figures,30.71,15.45,3.48
P0000834,S00045,Toys,Educational,56.08,30.4,4.68
P0000835,S00045,Toys,STEM,34.65,17.77,4.34
P0000836,S00045,Toys,STEM,46.28,24.67,4.17
P0000837,S00045,Toys,Puzzles,68.61,38.24,4.25
P0000838,S00045,Toys,Educational,33.61,18.8,4.56
P0000839,S00045,Toys,STEM,42.51,23.94,3.42
P0000840,S00045,Toys,STEM,31.8,14.65,3.72
P0000841,S00045,Toys,Educational,30.95,15.79,3.76
P0000842,S00045,Toys,STEM,26.94,14.06,3.88
P0000843,S00045,Toys,STEM,44.06,20.09,5.19
P0000844,S00045,Toys,STEM,39.99,21.88,3.84
P0000845,S00045,Grocery,Snacks,16.09,10.25,2.49
P0000846,S00045,Toys,STEM,41.11,22.13,4.34
P0000847,S00045,Toys,STEM,43.06,22.37,3.73
P0000848,S00045,Toys,STEM,46.58,27.6,4.4
P0000849,S00045,Toys,Puzzles,26.38,12.56,5.1
P0000850,S00045,Toys,Educational,80.53,46.4,4.78
P0000851,S00045,Beauty,Makeup,39.21,23.69,3.93
P0000852,S00045,Toys,STEM,37.14,20.13,5.09
P0000853,S00045,Toys,Action Figures,22.95,12.91,4.34
P0000854,S00046,Grocery,Beverages,19.78,13.76,3.29
P0000855,S00046,Grocery,Household,30.57,21.92,3.26
P0000856,S00046,Grocery,Household,11.49,7.55,2.48
P0000857,S00046,Electronics,Audio,147.15,92.32,7.03
P0000858,S00046,Grocery,Snacks,18.42,13.37,3.07
P0000859,S00046,Grocery,Household,25.1,14.37,3.35
P0000860,S00046,Fashion,Women,69.0,30.35,5.23
P0000861,S00046,Grocery,Beverages,27.83,17.92,2.41
P0000862,S00047,Sports,Cycling,77.63,45.66,6.77
P0000863,S00047,Home,Kitchen,80.19,42.89,9.51
P0000864,S00047,Sports,Outdoor,58.24,35.15,7.78
P0000865,S00047,Sports,Team Sports,73.19,36.66,8.04
P0000866,S00047,Sports,Outdoor,101.83,58.93,6.41
P0000867,S00047,Sports,Cycling,65.81,38.32,7.94
P0000868,S00047,Sports,Cycling,50.43,29.83,6.96
P0000869,S00047,Sports,Fitness,106.95,57.76,5.11
P0000870,S00047,Sports,Cycling,54.14,34.58,5.15
P0000871,S00047,Sports,Team Sports,44.03,24.59,7.14
P0000872,S00047,Sports,Cycling,80.05,48.17,5.54
P0000873,S00047,Sports,Cycling,52.42,27.6,7.44
P0000874,S00047,Sports,Outdoor,63.11,32.54,6.21
P0000875,S00047,Sports,Team Sports,60.39,37.27,5.66
P0000876,S00047,Sports,Fitness,80.11,44.76,6.62
P0000877,S00047,Sports,Fitness,113.73,65.19,5.89
P0000878,S00047,Sports,Outdoor,47.6,29.05,6.05
P0000879,S00047,Fashion,Men,55.18,27.75,4.01
P0000880,S00047,Sports,Team Sports,67.45,41.26,6.97
P0000881,S00047,Home,Furniture,99.79,57.44,8.93
P0000882,S00047,Sports,Cycling,35.93,20.81,6.09
P0000883,S00047,Sports,Team Sports,59.67,36.49,6.97
P0000884,S00047,Sports,Team Sports,56.82,28.91,5.77
P0000885,S00047,Sports,Fitness,154.32,82.9,7.04
P0000886,S00047,Sports,Cycling,73.54,43.1,5.82
P0000887,S00048,Beauty,Skincare,23.66,10.58,3.14
P0000888,S00048,Beauty,Wellness,27.9,13.46,3.03
P0000889,S00048,Beauty,Wellness,36.71,19.11,4.02
P0000890,S00048,Beauty,Skincare,20.46,11.26,3.92
P0000891,S00048,Beauty,Hair,66.91,30.7,3.35
P0000892,S00048,Beauty,Makeup,36.7,17.96,2.68
P0000893,S00048,Beauty,Makeup,37.04,16.04,3.42
P0000894,S00048,Beauty,Hair,43.55,25.2,4.01
P0000895,S00048,Beauty,Hair,42.91,22.19,3.84
P0000896,S00048,Beauty,Skincare,25.07,12.72,2.96
P0000897,S00048,Beauty,Hair,28.19,16.12,3.07
P0000898,S00048,Beauty,Skincare,62.61,30.16,3.0
P0000899,S00048,Beauty,Hair,29.1,13.36,3.38
P0000900,S00048,Beauty,Wellness,34.51,16.26,3.27
P0000901,S00049,Electronics,Audio,281.43,216.56,7.31
P0000902,S00049,Fashion,Shoes,71.69,32.75,4.18
P0000903,S00049,Fashion,Men,36.41,20.29,5.32
P0000904,S00049,Beauty,Wellness,60.83,30.91,2.97
P0000905,S00049,Home,Storage,60.18,37.96,8.16
P0000906,S00049,Fashion,Shoes,92.1,41.01,4.37
P0000907,S00049,Fashion,Shoes,28.81,12.75,4.35
