buyer_id,trailing_order_count,refund_frequency,dispute_frequency,chargeback_frequency,average_order_value,promo_usage_rate,abnormal_behavior_flags,order_risk_proxy
B000257,9,0.047619047619047616,0.047619047619047616,0.017241379310344827,49.59777777777778,0.2222222222222222,none,5.900383141762452
B000258,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,303.74,0.0,none,5.454545454545454
B000259,20,0.15625,0.09375,0.0125,211.3355,0.3,none,17.3125
B000260,19,0.2903225806451613,0.0967741935483871,0.038461538461538464,173.09578947368422,0.5263157894736842,high_refund_frequency,25.548517696225677
B000261,10,0.045454545454545456,0.13636363636363635,0.11666666666666667,208.773,0.3,high_chargeback_frequency,16.242424242424242
B000262,5,0.11764705882352941,0.058823529411764705,0.06,208.352,0.2,none,9.670588235294117
B000263,7,0.05263157894736842,0.10526315789473684,0.018518518518518517,84.89857142857143,0.42857142857142855,none,9.919242550821497
B000264,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,93.44,0.5,none,13.311688311688313
B000265,14,0.11538461538461539,0.15384615384615385,0.014705882352941176,169.01357142857142,0.2857142857142857,none,17.382029734970914
B000266,8,0.1,0.15,0.017857142857142856,160.87125,0.375,none,12.607142857142858
B000267,4,0.125,0.0625,0.10416666666666667,114.0225,0.5,high_chargeback_frequency,13.958333333333334
B000268,8,0.15,0.1,0.05357142857142857,117.325,0.125,none,11.321428571428571
B000269,11,0.13043478260869565,0.13043478260869565,0.016129032258064516,177.14181818181817,0.45454545454545453,none,18.99846997322453
B000270,15,0.1111111111111111,0.037037037037037035,0.014285714285714285,235.754,0.06666666666666667,none,11.507936507936506
B000271,10,0.09090909090909091,0.13636363636363635,0.016666666666666666,170.685,0.4,none,17.060606060606062
B000272,4,0.0625,0.0625,0.020833333333333332,175.4475,0.5,none,9.791666666666666
B000273,1,0.07692307692307693,0.07692307692307693,0.07142857142857142,60.75,1.0,promo_dependence,16.813186813186814
B000274,8,0.3,0.2,0.017857142857142856,311.18375000000003,0.5,high_refund_frequency|high_dispute_frequency,23.357142857142854
B000275,5,0.11764705882352941,0.058823529411764705,0.1,83.412,0.2,high_chargeback_frequency,10.470588235294118
B000276,7,0.15789473684210525,0.15789473684210525,0.018518518518518517,105.89142857142858,0.2857142857142857,none,14.280144806460596
B000277,13,0.28,0.08,0.045454545454545456,169.9676923076923,0.7692307692307693,high_refund_frequency|promo_dependence,27.2013986013986
B000278,11,0.13043478260869565,0.13043478260869565,0.016129032258064516,180.60818181818183,0.2727272727272727,none,17.18028815504271
B000279,11,0.08695652173913043,0.13043478260869565,0.016129032258064516,195.86818181818182,0.2727272727272727,none,15.441157720260103
B000280,8,0.1,0.1,0.017857142857142856,148.79375,0.0,none,7.357142857142858
B000281,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,62.06333333333333,0.3333333333333333,none,11.101449275362318
B000282,5,0.058823529411764705,0.058823529411764705,0.02,65.434,1.0,promo_dependence,14.51764705882353
B000283,9,0.14285714285714285,0.09523809523809523,0.017241379310344827,335.5155555555555,0.1111111111111111,none,10.02736726874658
B000284,12,0.125,0.08333333333333333,0.046875,213.34916666666666,0.4166666666666667,none,17.604166666666664
B000285,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B000286,16,0.14285714285714285,0.07142857142857142,0.013888888888888888,181.58499999999998,0.25,none,15.634920634920636
B000287,10,0.09090909090909091,0.13636363636363635,0.05,145.28199999999998,0.4,none,17.727272727272727
B000288,4,0.125,0.0625,0.020833333333333332,96.48,0.5,none,12.291666666666668
B000289,8,0.1,0.05,0.017857142857142856,318.505,0.5,none,10.857142857142858
B000290,4,0.125,0.0625,0.020833333333333332,93.9075,0.25,none,9.791666666666668
B000291,11,0.13043478260869565,0.13043478260869565,0.016129032258064516,205.4881818181818,0.45454545454545453,none,18.99846997322453
B000292,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,71.4,0.5,none,13.311688311688313
B000293,11,0.08695652173913043,0.17391304347826086,0.016129032258064516,129.85090909090908,0.09090909090909091,none,14.927323728165243
B000294,2,0.14285714285714285,0.21428571428571427,0.022727272727272728,96.18,0.0,high_dispute_frequency,12.597402597402596
B000295,12,0.08333333333333333,0.041666666666666664,0.015625,102.41250000000001,0.08333333333333333,none,10.729166666666666
B000296,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,199.02,0.3333333333333333,none,8.434782608695652
B000297,3,0.13333333333333333,0.13333333333333333,0.021739130434782608,251.62,0.3333333333333333,none,13.10144927536232
B000298,9,0.09523809523809523,0.19047619047619047,0.05172413793103448,406.67555555555555,0.3333333333333333,high_dispute_frequency,13.891625615763544
B000299,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,95.64,1.0,promo_dependence,15.86080586080586
B000300,10,0.18181818181818182,0.09090909090909091,0.05,239.356,0.5,none,21.000000000000004
B000301,3,0.13333333333333333,0.13333333333333333,0.021739130434782608,49.75,0.0,none,9.768115942028986
B000302,9,0.19047619047619047,0.09523809523809523,0.05172413793103448,220.92222222222222,0.4444444444444444,none,15.955117679255611
B000303,7,0.05263157894736842,0.05263157894736842,0.05555555555555555,231.12857142857143,0.0,none,4.7953216374269
B000304,11,0.13043478260869565,0.08695652173913043,0.016129032258064516,90.33636363636364,0.36363636363636365,none,16.785031238046667
B000305,6,0.1111111111111111,0.1111111111111111,0.019230769230769232,112.64333333333333,0.5,none,13.162393162393164
B000306,8,0.1,0.05,0.017857142857142856,196.86625,0.25,none,8.357142857142858
B000307,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B000308,12,0.20833333333333334,0.08333333333333333,0.015625,167.1475,0.25,none,18.645833333333336
B000309,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B000310,17,0.10344827586206896,0.06896551724137931,0.06756756756756757,197.0694117647059,0.29411764705882354,none,15.499424373663725
B000311,11,0.17391304347826086,0.043478260869565216,0.04838709677419355,257.2418181818182,0.45454545454545453,none,18.77406604615581
B000312,16,0.14285714285714285,0.10714285714285714,0.041666666666666664,116.220625,0.3125,none,17.88690476190476
B000313,6,0.05555555555555555,0.05555555555555555,0.019230769230769232,160.8,0.16666666666666666,none,5.9401709401709395
B000314,11,0.13043478260869565,0.17391304347826086,0.08064516129032258,187.48909090909092,0.18181818181818182,high_chargeback_frequency,18.865867652683924
B000315,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,1046.81,0.0,none,5.86080586080586
B000316,11,0.21739130434782608,0.043478260869565216,0.04838709677419355,82.19181818181818,0.45454545454545453,none,20.513196480938415
B000317,3,0.13333333333333333,0.13333333333333333,0.021739130434782608,65.42999999999999,0.6666666666666666,none,16.434782608695652
B000318,1,0.07692307692307693,0.15384615384615385,0.023809523809523808,297.43,0.0,none,8.168498168498168
B000319,5,0.058823529411764705,0.11764705882352941,0.02,150.428,0.4,none,10.282352941176471
B000320,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,47.78,0.5,none,10.454545454545455
B000321,4,0.125,0.1875,0.020833333333333332,186.78,0.0,high_dispute_frequency,11.041666666666666
B000322,10,0.09090909090909091,0.18181818181818182,0.016666666666666666,161.297,0.3,high_dispute_frequency,17.424242424242422
B000323,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,106.87142857142855,0.2857142857142857,none,9.016986911723754
B000324,1,0.07692307692307693,0.07692307692307693,0.07142857142857142,401.46,0.0,none,6.813186813186814
B000325,6,0.05555555555555555,0.1111111111111111,0.019230769230769232,278.6466666666667,0.16666666666666666,none,7.6068376068376065
B000326,12,0.08333333333333333,0.08333333333333333,0.015625,98.02749999999999,0.4166666666666667,none,15.3125
B000327,2,0.14285714285714285,0.14285714285714285,0.022727272727272728,89.20500000000001,0.0,none,10.454545454545453
B000328,7,0.21052631578947367,0.05263157894736842,0.05555555555555555,211.8842857142857,0.2857142857142857,none,13.968253968253968
B000329,14,0.15384615384615385,0.15384615384615385,0.014705882352941176,120.87357142857142,0.35714285714285715,none,19.634776987718165
B000330,7,0.21052631578947367,0.10526315789473684,0.018518518518518517,214.92714285714285,0.5714285714285714,none,17.663603453077137
B000331,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,298.82666666666665,0.0,none,7.101449275362319
B000332,11,0.08695652173913043,0.13043478260869565,0.08064516129032258,158.5290909090909,0.2727272727272727,high_chargeback_frequency,16.731480300905265
B000333,11,0.043478260869565216,0.043478260869565216,0.04838709677419355,315.90909090909093,0.45454545454545453,none,13.556674741807981
B000334,9,0.23809523809523808,0.047619047619047616,0.017241379310344827,219.95666666666665,0.3333333333333333,none,14.630541871921181
B000335,21,0.18181818181818182,0.15151515151515152,0.08536585365853659,219.58904761904762,0.42857142857142855,high_chargeback_frequency|high_velocity_high_risk,22.811213177066836
B000336,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B000337,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,152.85,0.0,none,7.597402597402597
B000338,5,0.11764705882352941,0.11764705882352941,0.02,70.626,0.2,none,10.63529411764706
B000339,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,223.15,0.0,none,7.597402597402597
B000340,4,0.125,0.125,0.0625,150.10999999999999,0.25,none,12.5
B000341,3,0.2,0.2,0.021739130434782608,307.83,0.0,high_dispute_frequency,14.434782608695654
B000342,14,0.11538461538461539,0.15384615384615385,0.07352941176470588,110.24857142857142,0.35714285714285715,none,19.272786037491922
B000343,7,0.05263157894736842,0.05263157894736842,0.018518518518518517,171.22142857142856,0.0,none,4.05458089668616
B000344,3,0.13333333333333333,0.06666666666666667,0.06521739130434782,162.97333333333333,0.3333333333333333,none,11.971014492753623
B000345,5,0.17647058823529413,0.11764705882352941,0.02,84.284,0.0,none,10.988235294117649
B000346,3,0.06666666666666667,0.06666666666666667,0.06521739130434782,71.23333333333333,0.6666666666666666,none,12.63768115942029
B000347,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,56.41,0.0,none,7.597402597402597
B000348,5,0.058823529411764705,0.11764705882352941,0.02,101.03,0.0,none,6.2823529411764705
B000349,6,0.05555555555555555,0.05555555555555555,0.019230769230769232,174.34166666666667,0.5,none,9.273504273504274
B000350,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,181.48,0.0,none,5.86080586080586
B000351,14,0.23076923076923078,0.11538461538461539,0.07352941176470588,232.12714285714284,0.5,none,24.16289592760181
B000352,6,0.16666666666666666,0.05555555555555555,0.057692307692307696,107.04333333333334,0.0,none,9.487179487179487
B000353,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,68.16,0.0,none,5.86080586080586
B000354,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,24.09,0.0,none,5.86080586080586
B000355,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B000356,9,0.09523809523809523,0.09523809523809523,0.05172413793103448,131.9088888888889,0.2222222222222222,none,9.92337164750958
B000357,9,0.09523809523809523,0.14285714285714285,0.017241379310344827,138.07888888888888,0.3333333333333333,none,11.773399014778324
B000358,10,0.18181818181818182,0.09090909090909091,0.016666666666666666,194.70499999999998,0.3,none,18.333333333333336
B000359,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,61.29,0.0,none,7.768115942028986
B000360,2,0.21428571428571427,0.14285714285714285,0.022727272727272728,56.195,0.5,none,18.31168831168831
B000361,13,0.12,0.04,0.045454545454545456,131.32999999999998,0.3076923076923077,none,14.986013986013987
B000362,16,0.10714285714285714,0.07142857142857142,0.013888888888888888,170.40187500000002,0.125,none,12.956349206349206
B000363,11,0.043478260869565216,0.08695652173913043,0.04838709677419355,167.03363636363636,0.2727272727272727,none,13.042840749713118
B000364,12,0.16666666666666666,0.20833333333333334,0.015625,165.19000000000003,0.3333333333333333,high_dispute_frequency,21.562499999999996
B000365,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,220.09333333333333,0.3333333333333333,none,11.101449275362318
B000366,13,0.12,0.12,0.015151515151515152,162.99769230769232,0.23076923076923078,none,16.01072261072261
B000367,4,0.125,0.0625,0.020833333333333332,421.675,0.0,none,7.291666666666667
B000368,8,0.2,0.3,0.017857142857142856,134.19875000000002,0.375,high_dispute_frequency,21.107142857142858
B000369,10,0.18181818181818182,0.09090909090909091,0.016666666666666666,280.206,0.3,none,18.333333333333336
B000370,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B000371,8,0.15,0.1,0.017857142857142856,99.035,0.125,none,10.607142857142856
B000372,6,0.2222222222222222,0.16666666666666666,0.019230769230769232,99.35333333333334,0.0,none,14.273504273504273
B000373,5,0.17647058823529413,0.058823529411764705,0.02,141.51399999999998,0.0,none,9.223529411764709
B000374,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B000375,10,0.13636363636363635,0.13636363636363635,0.05,203.36700000000002,0.6,none,21.545454545454543
B000376,6,0.16666666666666666,0.1111111111111111,0.019230769230769232,347.6966666666667,0.0,none,10.384615384615385
B000377,3,0.13333333333333333,0.13333333333333333,0.021739130434782608,66.0,0.3333333333333333,none,13.10144927536232
B000378,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,183.70666666666668,0.6666666666666666,none,11.768115942028986
B000379,5,0.11764705882352941,0.11764705882352941,0.02,77.388,0.6,none,14.635294117647057
B000380,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,291.99,0.5,none,12.597402597402596
B000381,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,133.7,0.0,none,8.311688311688311
B000382,19,0.1935483870967742,0.06451612903225806,0.11538461538461539,283.2515789473684,0.05263157894736842,high_chargeback_frequency,17.5114274520047
B000383,5,0.058823529411764705,0.058823529411764705,0.02,142.248,0.2,none,6.517647058823529
B000384,12,0.08333333333333333,0.125,0.046875,136.25666666666666,0.16666666666666666,none,14.687499999999998
B000385,14,0.19230769230769232,0.11538461538461539,0.014705882352941176,114.53857142857143,0.14285714285714285,none,17.87653522947641
B000386,12,0.125,0.125,0.015625,179.45583333333335,0.3333333333333333,none,17.395833333333336
B000387,5,0.17647058823529413,0.17647058823529413,0.02,188.676,0.4,none,16.75294117647059
B000388,13,0.16,0.08,0.015151515151515152,99.68384615384616,0.3076923076923077,none,17.179953379953382
B000389,4,0.0625,0.0625,0.020833333333333332,33.0175,0.75,none,12.291666666666668
B000390,7,0.15789473684210525,0.10526315789473684,0.018518518518518517,120.65714285714286,0.2857142857142857,none,12.701197438039543
B000391,8,0.05,0.1,0.017857142857142856,59.60125,0.375,none,9.107142857142858
B000392,5,0.11764705882352941,0.11764705882352941,0.02,276.03200000000004,0.2,none,10.63529411764706
B000393,9,0.09523809523809523,0.19047619047619047,0.017241379310344827,98.62888888888888,0.4444444444444444,high_dispute_frequency,14.313081554460865
B000394,9,0.19047619047619047,0.19047619047619047,0.05172413793103448,262.69666666666666,0.0,high_dispute_frequency,14.367816091954023
B000395,8,0.1,0.05,0.017857142857142856,215.64125,0.25,none,8.357142857142858
B000396,13,0.24,0.16,0.045454545454545456,185.2453846153846,0.3076923076923077,none,23.38601398601399
B000397,14,0.11538461538461539,0.11538461538461539,0.014705882352941176,175.8857142857143,0.2857142857142857,none,16.22818358112476
